ImportOrder,ElementType,Name,Owner,TargetScope,Type,DefaultValue,Unit,RecommendedValueType,UnitLibraryHint,Lower,Upper,IdentificationKey,OriginalComponent,OriginalProperty,PropertyGroup,Category,Subsystem,Scope,Quantity,Provenance,Documentation,ModelingNote,SourceName,SourceURL
2.234,Value Property,configuredTicksPerWheelRevolution,JGA25371Gearmotor,JGA25371Gearmotor,Real,2000,ticks/rev,EncoderResolution_ticksPerRev,custom ValueType/Unit likely required,1,1,JGA25371Gearmotor::configuredTicksPerWheelRevolution,JGA25-371 12 V 130 RPM Gearmotor with Encoder,configured_ticks_per_wheel_revolution,Encoder,Encoder gearmotor,Mobility,on_robot_baseline,2,repo-configuration,"Software calibration value, not a manufacturer encoder spec; alternatives noted in repo. Calibrate physically.","Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",BillieBot repo,https://github.com/sean-mackenzie/billie-bot-claude/blob/main/billiebot_ws/src/billiebot_base/config/base_driver.yaml
2.235,Value Property,driverTopology,L298NMotorDriver,L298NMotorDriver,String,dual full bridge,,String,none,1,1,L298NMotorDriver::driverTopology,L298N Dual H-Bridge Motor Driver,driver_topology,Identification,Motor driver,Mobility,on_robot_baseline,1,manufacturer-stated,Two independently enabled full bridges.,,STMicroelectronics / BillieBot repo,https://www.st.com/en/motor-drivers/l298.html
2.236,Value Property,motorSupplyVoltageMax,L298NMotorDriver,L298NMotorDriver,Real,46,V,Voltage_V,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,L298NMotorDriver::motorSupplyVoltageMax,L298N Dual H-Bridge Motor Driver,motor_supply_voltage_max,Electrical,Motor driver,Mobility,on_robot_baseline,1,manufacturer-stated,L298 IC maximum operating supply.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",STMicroelectronics / BillieBot repo,https://www.st.com/en/motor-drivers/l298.html
2.237,Value Property,totalDcCurrentMax,L298NMotorDriver,L298NMotorDriver,Real,4,A,Current_A,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,L298NMotorDriver::totalDcCurrentMax,L298N Dual H-Bridge Motor Driver,total_dc_current_max,Electrical,Motor driver,Mobility,on_robot_baseline,1,manufacturer-stated,Aggregate IC capability; thermal/module limits apply.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",STMicroelectronics / BillieBot repo,https://www.st.com/en/motor-drivers/l298.html
2.238,Value Property,billiebotMotorBusVoltageNominal,L298NMotorDriver,L298NMotorDriver,Real,11.1,V,Voltage_V,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,L298NMotorDriver::billiebotMotorBusVoltageNominal,L298N Dual H-Bridge Motor Driver,billiebot_motor_bus_voltage_nominal,Electrical,Motor driver,Mobility,on_robot_baseline,1,repo-design,Direct 3S battery branch in repo design.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",STMicroelectronics / BillieBot repo,https://github.com/sean-mackenzie/billie-bot-claude/blob/main/docs/md/BillieBot_System_Design.md
2.239,Value Property,billiebotVoltageDropApprox,L298NMotorDriver,L298NMotorDriver,Real,2,V,Voltage_V,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,L298NMotorDriver::billiebotVoltageDropApprox,L298N Dual H-Bridge Motor Driver,billiebot_voltage_drop_approx,Electrical,Motor driver,Mobility,on_robot_baseline,1,repo-design,Repo design approximation for the L298N module conduction loss.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",STMicroelectronics / BillieBot repo,https://github.com/sean-mackenzie/billie-bot-claude/blob/main/docs/md/BillieBot_System_Design.md
2.240,Value Property,overtemperatureProtection,L298NMotorDriver,L298NMotorDriver,Boolean,true,,Boolean,none,1,1,L298NMotorDriver::overtemperatureProtection,L298N Dual H-Bridge Motor Driver,overtemperature_protection,Thermal,Motor driver,Mobility,on_robot_baseline,1,manufacturer-stated,IC feature.,,STMicroelectronics / BillieBot repo,https://www.st.com/en/motor-drivers/l298.html
2.241,Value Property,diameter,DriveWheel68mm,DriveWheel68mm,Real,68,mm,Length_mm,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,DriveWheel68mm::diameter,Drive Wheel Ø68 mm,diameter,Mechanical / Kinematic,Wheel,Mobility,on_robot_baseline,2,repo-design,Repo design wheel diameter.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",BillieBot repo,https://github.com/sean-mackenzie/billie-bot-claude/blob/main/docs/md/BillieBot_System_Design.md
2.242,Value Property,configuredRadius,DriveWheel68mm,DriveWheel68mm,Real,34,mm,Length_mm,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,DriveWheel68mm::configuredRadius,Drive Wheel Ø68 mm,configured_radius,Mechanical / Kinematic,Wheel,Mobility,on_robot_baseline,2,repo-configuration,base_driver.yaml wheel radius.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",BillieBot repo,https://github.com/sean-mackenzie/billie-bot-claude/blob/main/billiebot_ws/src/billiebot_base/config/base_driver.yaml
2.243,Value Property,quantity,DriveWheel68mm,DriveWheel68mm,Integer,2,wheels,Integer,custom ValueType/Unit likely required,1,1,DriveWheel68mm::quantity,Drive Wheel Ø68 mm,quantity,Mechanical / Kinematic,Wheel,Mobility,on_robot_baseline,2,repo-design,Differential-drive pair.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",BillieBot repo,https://github.com/sean-mackenzie/billie-bot-claude/blob/main/docs/md/BillieBot_System_Design.md
2.244,Value Property,theoreticalSpeedAt130rpm,DriveWheel68mm,DriveWheel68mm,Real,0.46,m/s,Speed_mps,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,DriveWheel68mm::theoreticalSpeedAt130rpm,Drive Wheel Ø68 mm,theoretical_speed_at_130rpm,Mechanical / Kinematic,Wheel,Mobility,on_robot_baseline,2,calculated,Approximate design calculation; ignores load/slip.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",BillieBot repo,https://github.com/sean-mackenzie/billie-bot-claude/blob/main/docs/md/BillieBot_System_Design.md
2.245,Value Property,model,CasterWheel,CasterWheel,String,unspecified,,String,none,1,1,CasterWheel::model,Caster Wheel (model unspecified),model,Identification,Caster,Mobility,on_robot_baseline,1,unresolved,Repo includes a caster as the third contact point but does not identify size/SKU; leave detailed value properties unresolved until measured.,Default value unresolved/blank; review after import.,System Design,https://github.com/sean-mackenzie/billie-bot-claude/blob/main/docs/md/BillieBot_System_Design.md
2.246,Value Property,supplyVoltage,MAX98357AAudioAmplifier,MAX98357AAudioAmplifier,String,2.5 to 5.5,V,String,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,MAX98357AAudioAmplifier::supplyVoltage,MAX98357A I²S Class-D Audio Amplifier,supply_voltage,Electrical,Audio amplifier,Audio,on_robot_baseline,1,manufacturer-stated,Single-supply operation.,Source range retained as String for lossless import; consider remodeling later as min/max properties or an Enumeration.,Analog Devices,https://www.analog.com/en/products/MAX98357A.html
2.247,Value Property,outputPowerAt5v4ohm,MAX98357AAudioAmplifier,MAX98357AAudioAmplifier,Real,3.2,W,Power_W,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,MAX98357AAudioAmplifier::outputPowerAt5v4ohm,MAX98357A I²S Class-D Audio Amplifier,output_power_at_5v_4ohm,Electrical,Audio amplifier,Audio,on_robot_baseline,1,manufacturer-stated,Rated output into 4 ohm at 5 V.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Analog Devices,https://www.analog.com/en/products/MAX98357A.html
2.248,Value Property,quiescentCurrent,MAX98357AAudioAmplifier,MAX98357AAudioAmplifier,Real,2.4,mA,Current_mA,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,MAX98357AAudioAmplifier::quiescentCurrent,MAX98357A I²S Class-D Audio Amplifier,quiescent_current,Electrical,Audio amplifier,Audio,on_robot_baseline,1,manufacturer-stated,Typical.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Analog Devices,https://www.analog.com/en/products/MAX98357A.html
2.249,Value Property,efficiency,MAX98357AAudioAmplifier,MAX98357AAudioAmplifier,Real,92,%,Ratio_percent,custom ValueType/Unit likely required,1,1,MAX98357AAudioAmplifier::efficiency,MAX98357A I²S Class-D Audio Amplifier,efficiency,Electrical,Audio amplifier,Audio,on_robot_baseline,1,manufacturer-stated,"At 8 ohm, 1 W output.","Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Analog Devices,https://www.analog.com/en/products/MAX98357A.html
2.250,Value Property,sampleRateRange,MAX98357AAudioAmplifier,MAX98357AAudioAmplifier,String,8 to 96,kHz,String,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,MAX98357AAudioAmplifier::sampleRateRange,MAX98357A I²S Class-D Audio Amplifier,sample_rate_range,Audio,Audio amplifier,Audio,on_robot_baseline,1,manufacturer-stated,I2S/PCM sample-rate support.,Source range retained as String for lossless import; consider remodeling later as min/max properties or an Enumeration.,Analog Devices,https://www.analog.com/en/products/MAX98357A.html
2.251,Value Property,thdPlusNAt1khz,MAX98357AAudioAmplifier,MAX98357AAudioAmplifier,Real,0.013,%,Ratio_percent,custom ValueType/Unit likely required,1,1,MAX98357AAudioAmplifier::thdPlusNAt1khz,MAX98357A I²S Class-D Audio Amplifier,thd_plus_n_at_1khz,Audio,Audio amplifier,Audio,on_robot_baseline,1,manufacturer-stated,Low-distortion characterization.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Analog Devices,https://www.analog.com/en/products/MAX98357A.html
2.252,Value Property,digitalAudioInterface,MAX98357AAudioAmplifier,MAX98357AAudioAmplifier,String,I2S / TDM,,String,none,1,1,MAX98357AAudioAmplifier::digitalAudioInterface,MAX98357A I²S Class-D Audio Amplifier,digital_audio_interface,Interface,Audio amplifier,Audio,on_robot_baseline,1,manufacturer-stated,MAX98357A accepts I2S; no MCLK required.,,Analog Devices,https://www.analog.com/en/products/MAX98357A.html
2.253,Value Property,ratedPower,Speaker3W,Speaker3W,Real,3,W,Power_W,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,Speaker3W::ratedPower,3 W Speaker (model unspecified),rated_power,Electrical / Acoustic,Speaker,Audio,on_robot_baseline,1,repo-design,"Repo specifies a 3 W speaker but does not identify impedance, dimensions, sensitivity, or exact SKU; add those after selecting/confirming the physical speaker.","Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",System Design,https://github.com/sean-mackenzie/billie-bot-claude/blob/main/docs/md/BillieBot_System_Design.md
2.254,Value Property,chemistry,Venom3SLiPoBattery,Venom3SLiPoBattery,String,Lithium-polymer (LiPo),,String,none,1,1,Venom3SLiPoBattery::chemistry,Venom 3S LiPo Battery 11.1 V 4000 mAh 20C (repo baseline),chemistry,Identification,Battery,Power,on_robot_repo_baseline,1,repo-design,Repo design baseline pack; verify against current physical BillieBot battery.,,BillieBot repo,https://github.com/sean-mackenzie/billie-bot-claude/blob/main/docs/md/BillieBot_System_Design.md
2.255,Value Property,seriesCells,Venom3SLiPoBattery,Venom3SLiPoBattery,Integer,3,cells,Integer,custom ValueType/Unit likely required,1,1,Venom3SLiPoBattery::seriesCells,Venom 3S LiPo Battery 11.1 V 4000 mAh 20C (repo baseline),series_cells,Electrical,Battery,Power,on_robot_repo_baseline,1,repo-design,3S pack.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",BillieBot repo,https://github.com/sean-mackenzie/billie-bot-claude/blob/main/docs/md/BillieBot_System_Design.md
2.256,Value Property,nominalVoltage,Venom3SLiPoBattery,Venom3SLiPoBattery,Real,11.1,V,Voltage_V,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,Venom3SLiPoBattery::nominalVoltage,Venom 3S LiPo Battery 11.1 V 4000 mAh 20C (repo baseline),nominal_voltage,Electrical,Battery,Power,on_robot_repo_baseline,1,repo-design,3 x 3.7 V nominal.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",BillieBot repo,https://github.com/sean-mackenzie/billie-bot-claude/blob/main/docs/md/BillieBot_System_Design.md
2.257,Value Property,fullyChargedVoltage,Venom3SLiPoBattery,Venom3SLiPoBattery,Real,12.6,V,Voltage_V,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,Venom3SLiPoBattery::fullyChargedVoltage,Venom 3S LiPo Battery 11.1 V 4000 mAh 20C (repo baseline),fully_charged_voltage,Electrical,Battery,Power,on_robot_repo_baseline,1,calculated,3 x 4.2 V.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",BillieBot repo,https://github.com/sean-mackenzie/billie-bot-claude/blob/main/docs/md/BillieBot_System_Design.md
2.258,Value Property,capacityMAh,Venom3SLiPoBattery,Venom3SLiPoBattery,Real,4000,mAh,Capacity_mAh,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,Venom3SLiPoBattery::capacityMAh,Venom 3S LiPo Battery 11.1 V 4000 mAh 20C (repo baseline),capacity_mAh,Electrical,Battery,Power,on_robot_repo_baseline,1,repo-design,Repo design baseline.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",BillieBot repo,https://github.com/sean-mackenzie/billie-bot-claude/blob/main/docs/md/BillieBot_System_Design.md
2.259,Value Property,capacityAh,Venom3SLiPoBattery,Venom3SLiPoBattery,Real,4,Ah,Capacity_Ah,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,Venom3SLiPoBattery::capacityAh,Venom 3S LiPo Battery 11.1 V 4000 mAh 20C (repo baseline),capacity_Ah,Electrical,Battery,Power,on_robot_repo_baseline,1,calculated,Equivalent capacity.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",BillieBot repo,https://github.com/sean-mackenzie/billie-bot-claude/blob/main/docs/md/BillieBot_System_Design.md
2.260,Value Property,dischargeRating,Venom3SLiPoBattery,Venom3SLiPoBattery,Real,20,C,BatteryCRate,custom ValueType/Unit likely required,1,1,Venom3SLiPoBattery::dischargeRating,Venom 3S LiPo Battery 11.1 V 4000 mAh 20C (repo baseline),discharge_rating,Electrical,Battery,Power,on_robot_repo_baseline,1,repo-design,Repo design baseline.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",BillieBot repo,https://github.com/sean-mackenzie/billie-bot-claude/blob/main/docs/md/BillieBot_System_Design.md
2.261,Value Property,nominalEnergy,Venom3SLiPoBattery,Venom3SLiPoBattery,Real,44.4,Wh,Energy_Wh,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,Venom3SLiPoBattery::nominalEnergy,Venom 3S LiPo Battery 11.1 V 4000 mAh 20C (repo baseline),nominal_energy,Electrical,Battery,Power,on_robot_repo_baseline,1,calculated,11.1 V x 4 Ah.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",BillieBot repo,https://github.com/sean-mackenzie/billie-bot-claude/blob/main/docs/md/BillieBot_System_Design.md
2.262,Value Property,continuousDischargeCurrentTheoretical,Venom3SLiPoBattery,Venom3SLiPoBattery,Real,80,A,Current_A,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,Venom3SLiPoBattery::continuousDischargeCurrentTheoretical,Venom 3S LiPo Battery 11.1 V 4000 mAh 20C (repo baseline),continuous_discharge_current_theoretical,Electrical,Battery,Power,on_robot_repo_baseline,1,calculated,"20C x 4 Ah; theoretical pack rating, not required robot current.","Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",BillieBot repo,https://github.com/sean-mackenzie/billie-bot-claude/blob/main/docs/md/BillieBot_System_Design.md
2.263,Value Property,lowVoltageThreshold,Venom3SLiPoBattery,Venom3SLiPoBattery,Real,10.5,V,Voltage_V,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,Venom3SLiPoBattery::lowVoltageThreshold,Venom 3S LiPo Battery 11.1 V 4000 mAh 20C (repo baseline),low_voltage_threshold,BillieBot configuration,Battery,Power,on_robot_repo_baseline,1,repo-configuration,3.5 V/cell SAFE threshold.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",BillieBot repo,https://github.com/sean-mackenzie/billie-bot-claude/blob/main/billiebot_ws/src/billiebot_base/config/base_driver.yaml
2.264,Value Property,criticalVoltageThreshold,Venom3SLiPoBattery,Venom3SLiPoBattery,Real,9.9,V,Voltage_V,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,Venom3SLiPoBattery::criticalVoltageThreshold,Venom 3S LiPo Battery 11.1 V 4000 mAh 20C (repo baseline),critical_voltage_threshold,BillieBot configuration,Battery,Power,on_robot_repo_baseline,1,repo-configuration,3.3 V/cell critical threshold.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",BillieBot repo,https://github.com/sean-mackenzie/billie-bot-claude/blob/main/billiebot_ws/src/billiebot_base/config/base_driver.yaml
2.265,Value Property,inputVoltageNominal,GeeekPiUSBCPDPowerBoard,GeeekPiUSBCPDPowerBoard,Real,12,V,Voltage_V,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,GeeekPiUSBCPDPowerBoard::inputVoltageNominal,GeeekPi USB-C PD Power Board (exact SKU unspecified),input_voltage_nominal,Electrical,DC power converter,Power,on_robot_baseline,1,repo-design,Repo design value; exact board SKU is not identified.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",System Design,https://github.com/sean-mackenzie/billie-bot-claude/blob/main/docs/md/BillieBot_System_Design.md
2.266,Value Property,outputVoltage,GeeekPiUSBCPDPowerBoard,GeeekPiUSBCPDPowerBoard,Real,5,V,Voltage_V,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,GeeekPiUSBCPDPowerBoard::outputVoltage,GeeekPi USB-C PD Power Board (exact SKU unspecified),output_voltage,Electrical,DC power converter,Power,on_robot_baseline,1,repo-design,USB-C PD output used for Raspberry Pi 5.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",System Design,https://github.com/sean-mackenzie/billie-bot-claude/blob/main/docs/md/BillieBot_System_Design.md
2.267,Value Property,outputCurrentMax,GeeekPiUSBCPDPowerBoard,GeeekPiUSBCPDPowerBoard,Real,5,A,Current_A,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,GeeekPiUSBCPDPowerBoard::outputCurrentMax,GeeekPi USB-C PD Power Board (exact SKU unspecified),output_current_max,Electrical,DC power converter,Power,on_robot_baseline,1,repo-design,Repo design value.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",System Design,https://github.com/sean-mackenzie/billie-bot-claude/blob/main/docs/md/BillieBot_System_Design.md
2.268,Value Property,outputPowerMax,GeeekPiUSBCPDPowerBoard,GeeekPiUSBCPDPowerBoard,Real,25,W,Power_W,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,GeeekPiUSBCPDPowerBoard::outputPowerMax,GeeekPi USB-C PD Power Board (exact SKU unspecified),output_power_max,Electrical,DC power converter,Power,on_robot_baseline,1,calculated,Calculated from 5 V x 5 A.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",System Design,https://github.com/sean-mackenzie/billie-bot-claude/blob/main/docs/md/BillieBot_System_Design.md
2.269,Value Property,inputVoltageRange,GS2678BuckConverter,GS2678BuckConverter,String,3.6 to 25,V,String,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,GS2678BuckConverter::inputVoltageRange,DFRobot GS2678 DC-DC Converter Module (DFR0205),input_voltage_range,Electrical / Mechanical,DC-DC buck converter,Power,on_robot_baseline,1,manufacturer-stated,Input must remain above selected output voltage.,Source range retained as String for lossless import; consider remodeling later as min/max properties or an Enumeration.,DFRobot / BillieBot repo,https://wiki.dfrobot.com/dfr0205/
2.270,Value Property,outputVoltageRange,GS2678BuckConverter,GS2678BuckConverter,String,3.3 to 25,V,String,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,GS2678BuckConverter::outputVoltageRange,DFRobot GS2678 DC-DC Converter Module (DFR0205),output_voltage_range,Electrical / Mechanical,DC-DC buck converter,Power,on_robot_baseline,1,manufacturer-stated,Adjustable.,Source range retained as String for lossless import; consider remodeling later as min/max properties or an Enumeration.,DFRobot / BillieBot repo,https://wiki.dfrobot.com/dfr0205/
2.271,Value Property,constantOutputCurrentAt5v,GS2678BuckConverter,GS2678BuckConverter,Real,5,A,Current_A,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,GS2678BuckConverter::constantOutputCurrentAt5v,DFRobot GS2678 DC-DC Converter Module (DFR0205),constant_output_current_at_5v,Electrical / Mechanical,DC-DC buck converter,Power,on_robot_baseline,1,manufacturer-stated,DFRobot specified at 5 V.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",DFRobot / BillieBot repo,https://wiki.dfrobot.com/dfr0205/
2.272,Value Property,maximumOutputPower,GS2678BuckConverter,GS2678BuckConverter,Real,25,W,Power_W,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,GS2678BuckConverter::maximumOutputPower,DFRobot GS2678 DC-DC Converter Module (DFR0205),maximum_output_power,Electrical / Mechanical,DC-DC buck converter,Power,on_robot_baseline,1,manufacturer-stated,Module rating.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",DFRobot / BillieBot repo,https://wiki.dfrobot.com/dfr0205/
2.273,Value Property,switchingFrequency,GS2678BuckConverter,GS2678BuckConverter,Real,350,kHz,Frequency_kHz,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,GS2678BuckConverter::switchingFrequency,DFRobot GS2678 DC-DC Converter Module (DFR0205),switching_frequency,Electrical / Mechanical,DC-DC buck converter,Power,on_robot_baseline,1,manufacturer-stated,Switching frequency.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",DFRobot / BillieBot repo,https://wiki.dfrobot.com/dfr0205/
2.274,Value Property,dimensions,GS2678BuckConverter,GS2678BuckConverter,String,46 x 50 x 20,mm,String,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,GS2678BuckConverter::dimensions,DFRobot GS2678 DC-DC Converter Module (DFR0205),dimensions,Electrical / Mechanical,DC-DC buck converter,Power,on_robot_baseline,1,manufacturer-stated,Module size.,Textual structured value retained as String; unit column is metadata only.,DFRobot / BillieBot repo,https://wiki.dfrobot.com/dfr0205/
2.275,Value Property,billiebotOutputVoltage,GS2678BuckConverter,GS2678BuckConverter,Real,5,V,Voltage_V,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,GS2678BuckConverter::billiebotOutputVoltage,DFRobot GS2678 DC-DC Converter Module (DFR0205),billiebot_output_voltage,Electrical / Mechanical,DC-DC buck converter,Power,on_robot_baseline,1,repo-configuration,Repo uses this module for the 5 V accessory rail.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",DFRobot / BillieBot repo,https://github.com/sean-mackenzie/billie-bot-claude/blob/main/docs/md/BillieBot_System_Design.md
2.276,Value Property,inputVoltageRange,PololuD24V90F5Regulator,PololuD24V90F5Regulator,String,5 to 38,V,String,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,PololuD24V90F5Regulator::inputVoltageRange,Pololu D24V90F5 5 V 9 A Step-Down Regulator,input_voltage_range,Electrical / Mechanical,DC-DC buck converter,Power,future_reserved,1,manufacturer-stated,Operating input range.,Source range retained as String for lossless import; consider remodeling later as min/max properties or an Enumeration.,Pololu,https://www.pololu.com/product/2866/specs
2.277,Value Property,outputVoltage,PololuD24V90F5Regulator,PololuD24V90F5Regulator,Real,5,V,Voltage_V,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,PololuD24V90F5Regulator::outputVoltage,Pololu D24V90F5 5 V 9 A Step-Down Regulator,output_voltage,Electrical / Mechanical,DC-DC buck converter,Power,future_reserved,1,manufacturer-stated,Fixed output; 4% accuracy.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Pololu,https://www.pololu.com/product/2866/specs
2.278,Value Property,continuousOutputCurrent,PololuD24V90F5Regulator,PololuD24V90F5Regulator,Real,9,A,Current_A,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,PololuD24V90F5Regulator::continuousOutputCurrent,Pololu D24V90F5 5 V 9 A Step-Down Regulator,continuous_output_current,Electrical / Mechanical,DC-DC buck converter,Power,future_reserved,1,manufacturer-stated,Typical headline rating; actual continuous current is thermally limited.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Pololu,https://www.pololu.com/product/2866/specs
2.279,Value Property,efficiencyTypical,PololuD24V90F5Regulator,PololuD24V90F5Regulator,String,80 to 95,%,String,custom ValueType/Unit likely required,1,1,PololuD24V90F5Regulator::efficiencyTypical,Pololu D24V90F5 5 V 9 A Step-Down Regulator,efficiency_typical,Electrical / Mechanical,DC-DC buck converter,Power,future_reserved,1,manufacturer-stated,Depends on input voltage and load.,Source range retained as String for lossless import; consider remodeling later as min/max properties or an Enumeration.,Pololu,https://www.pololu.com/product/2866/specs
2.280,Value Property,dimensions,PololuD24V90F5Regulator,PololuD24V90F5Regulator,String,40.6 x 20.3 x 7.6,mm,String,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,PololuD24V90F5Regulator::dimensions,Pololu D24V90F5 5 V 9 A Step-Down Regulator,dimensions,Electrical / Mechanical,DC-DC buck converter,Power,future_reserved,1,manufacturer-stated,1.6 x 0.8 x 0.3 in.,Textual structured value retained as String; unit column is metadata only.,Pololu,https://www.pololu.com/product/2866/specs
2.281,Value Property,mass,PololuD24V90F5Regulator,PololuD24V90F5Regulator,Real,4.8,g,Mass_g,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,PololuD24V90F5Regulator::mass,Pololu D24V90F5 5 V 9 A Step-Down Regulator,mass,Electrical / Mechanical,DC-DC buck converter,Power,future_reserved,1,manufacturer-stated,Without included hardware.,"Primitive Type is import-safe; to enforce/display units in SysML, later retype with a unit-bearing ValueType.",Pololu,https://www.pololu.com/product/2866/specs
2.282,Value Property,role,PololuD24V90F5Regulator,PololuD24V90F5Regulator,String,reserved 5 V actuator / treat-dispenser rail,,String,none,1,1,PololuD24V90F5Regulator::role,Pololu D24V90F5 5 V 9 A Step-Down Regulator,role,BillieBot configuration,DC-DC buck converter,Power,future_reserved,1,repo-design,"Explicitly reserved for future actuator headroom, not required by MVP.",,System Design,https://github.com/sean-mackenzie/billie-bot-claude/blob/main/docs/md/BillieBot_System_Design.md
2.283,Value Property,dimensions,OpalGLSFT1200Router,OpalGLSFT1200Router,String,118 x 85 x 30,mm,String,ISO-80000 / SI candidate; confirm exact library ValueType name in project,1,1,OpalGLSFT1200Router::dimensions,GL.iNet Opal GL-SFT1200 Router,dimensions,Mechanical,Wi-Fi router,Support Segment,offboard_support,1,manufacturer-stated,Official product page.,Textual structured value retained as String; unit column is metadata only.,GL.iNet,https://www.gl-inet.com/products/gl-sft1200/
