SignalID,Name,Category,Subcategory,Description,SentBy,ReceivedBy,Direction,Interface,Protocol,DataType,ROSMessageType,Units,Rate,RateBasis,PhysicalMedium,SystemBoundary,SysMLRepresentation,ImplementationStatus,EvidenceType,SourceFile,SourceLocation,Confidence,Notes
SIG-0156,MLX90640 I2C Bus,Digital Electrical,I2C,Physical I2C transaction stream between Raspberry Pi and MLX90640.,Raspberry Pi 5 / thermal_node,MLX90640,Internal,I2C bus 1 / address 0x33,I2C,register/frame transactions,,,,Bus clock is distinct from thermal-frame Hz; publication is 4 Hz,I2C bus / copper,Internal,ItemFlow,Production,Source Code,billiebot_ws/src/billiebot_perception/billiebot_perception/thermal_node.py,i2c_bus / address 0x33 initialization,High,
SIG-0157,OAK-D USB3 XLink Data,Digital Electrical,USB,"DepthAI/XLink transport carrying frames, depth, and detections from OAK-D Lite.",OAK-D Lite,Jetson Orin Nano,Internal,USB 3,USB / DepthAI XLink,frames + metadata + detections,,,,Continuous transport; stream rates differ,USB cable,Internal,ItemFlow,Production,Source Code; Documentation,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,§3.6 c2,High,
SIG-0158,NoIR CSI-2 Data,Digital Electrical,Camera Bus,MIPI CSI-2 camera pixel stream from Pi Camera Module 3 NoIR.,Pi Camera Module 3 NoIR,Raspberry Pi 5 / noir_cam_node,Internal,CSI-0,MIPI CSI-2,camera pixel stream,,,,Raw CSI link rate undocumented; node publishes ROS image at 5 Hz,CSI ribbon cable,Internal,ItemFlow,Production,Source Code; Documentation,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,§3.6 c4,High,
SIG-0159,ReSpeaker USB Audio Stream,Digital Electrical,USB,Digitized microphone audio carried from ReSpeaker XVF3800 to Raspberry Pi.,ReSpeaker XVF3800,Raspberry Pi 5 / audio_classifier,Internal,USB,USB Audio Class,PCM audio,,samples,16000,Configured sample_rate=16000 samples/s,USB cable,Internal,ItemFlow,Production,Source Code,billiebot_ws/src/billiebot_audio/config/audio.yaml,sample_rate / input device,High,
SIG-0160,ReSpeaker DoA Control Transfer,Digital Electrical,USB,Vendor-specific USB control transfer used to obtain direction of arrival.,ReSpeaker XVF3800,Raspberry Pi 5 / audio_classifier,Internal,USB control endpoint,USB vendor control transfer,DoA control value,,deg,,Read when an event is produced,USB cable,Internal,ItemFlow,Production,Source Code,billiebot_ws/src/billiebot_audio/billiebot_audio/xvf3800_control.py,vendor control transfer,High,
SIG-0161,Speaker PCM Audio,Digital Electrical,Audio Bus,Digital PCM stream from Raspberry Pi to MAX98357A amplifier.,Raspberry Pi 5 / speaker_node,MAX98357A Amplifier,Internal,I2S,I2S,PCM audio,,samples,,Playback-dependent; exact sample rate not established in reviewed architecture evidence,Copper wire,Internal,ItemFlow,Production,Documentation; Inferred,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,§3.6 c11,Medium,
SIG-0162,Speaker Analog Drive,Analog Electrical,Audio,Amplified analog audio voltage/current waveform delivered to speaker.,MAX98357A Amplifier,3 W Speaker,Internal,Amplifier speaker output,Analog audio power,audio voltage/current waveform,,V; A,,Continuous during playback,Copper wire,Internal,Energy Flow,Production,Documentation; Inferred,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,§3.6 c12,Medium,
SIG-0163,RPLidar USB-UART Bitstream,Digital Electrical,UART,115200-baud CP2102 USB-UART transport between Jetson and RPLidar A1.,Jetson Orin Nano / rplidar_node,RPLidar A1,Internal,USB-UART CP2102,UART serial over USB,RPLidar serial protocol,,,,Configured 115200 baud; scan Hz is separate,USB cable,Internal,ItemFlow,Production,Configuration,billiebot_ws/src/billiebot_bringup/config/lidar.yaml,serial_port / serial_baudrate=115200,High,
SIG-0163,RPLidar USB-UART Bitstream,Digital Electrical,UART,115200-baud CP2102 USB-UART transport between Jetson and RPLidar A1.,RPLidar A1,Jetson Orin Nano / rplidar_node,Internal,USB-UART CP2102,UART serial over USB,RPLidar serial protocol,,,,Configured 115200 baud; scan Hz is separate,USB cable,Internal,ItemFlow,Production,Configuration,billiebot_ws/src/billiebot_bringup/config/lidar.yaml,serial_port / serial_baudrate=115200,High,
SIG-0164,RPLidar Range Data Stream,Software Data,Measurement,Raw angle/range samples carried by the RPLidar device protocol before LaserScan publication.,RPLidar A1,rplidar_node,Internal,RPLidar USB-UART,RPLidar serial protocol,angle/range samples,,m; rad,,Device-scan dependent; explicit sample Hz not configured in repository,USB cable / process memory,Internal,ItemFlow,Production,Configuration; Documentation; Inferred,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,§3.6 c1,Medium,
SIG-0165,Jetson-to-Pi DDS Traffic,Network,DDS,CycloneDDS unicast traffic carrying cross-host ROS data from Jetson to Pi.,Jetson Orin Nano,Raspberry Pi 5,Internal,Wi-Fi,ROS 2 / CycloneDDS,DDS/RTPS datagrams,,,,Aggregate rate depends on active ROS topics,802.11 Wi-Fi / IP,Internal,ItemFlow,Production,Configuration,billiebot_ws/src/billiebot_bringup/config/cyclonedds.xml,AllowMulticast=false; peers 192.168.42.100 and .101,High,
SIG-0166,Pi-to-Jetson DDS Traffic,Network,DDS,CycloneDDS unicast traffic carrying cross-host ROS data from Pi to Jetson.,Raspberry Pi 5,Jetson Orin Nano,Internal,Wi-Fi,ROS 2 / CycloneDDS,DDS/RTPS datagrams,,,,Aggregate rate depends on active ROS topics,802.11 Wi-Fi / IP,Internal,ItemFlow,Production,Configuration,billiebot_ws/src/billiebot_bringup/config/cyclonedds.xml,AllowMulticast=false; peers 192.168.42.100 and .101,High,
SIG-0167,Robot-to-Operator DDS Traffic,Network,DDS,ROS 2 DDS traffic exposed to operator visualization/monitoring tools.,Jetson Orin Nano,Operator Host Computer,Outbound,Wi-Fi via robot router,ROS 2 / DDS,DDS/RTPS datagrams,,,,Aggregate subscribed-topic rate,802.11 Wi-Fi / IP,BillieBot-to-External,ItemFlow,Production,Configuration; Documentation,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,§3.5 IBD-00 c1/c2,High,
SIG-0167,Robot-to-Operator DDS Traffic,Network,DDS,ROS 2 DDS traffic exposed to operator visualization/monitoring tools.,Raspberry Pi 5,Operator Host Computer,Outbound,Wi-Fi via robot router,ROS 2 / DDS,DDS/RTPS datagrams,,,,Aggregate subscribed-topic rate,802.11 Wi-Fi / IP,BillieBot-to-External,ItemFlow,Production,Configuration; Documentation,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,§3.5 IBD-00 c1/c2,High,
SIG-0168,Operator-to-Robot DDS Traffic,Network,DDS,ROS 2 DDS traffic from operator tools to BillieBot.,Operator Host Computer,Jetson Orin Nano,Inbound,Wi-Fi via robot router,ROS 2 / DDS,DDS/RTPS datagrams,,,,Operator-driven / asynchronous,802.11 Wi-Fi / IP,External-to-BillieBot,ItemFlow,Production,Configuration; Documentation,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,§3.5 IBD-00 c1/c2,High,
SIG-0168,Operator-to-Robot DDS Traffic,Network,DDS,ROS 2 DDS traffic from operator tools to BillieBot.,Operator Host Computer,Raspberry Pi 5,Inbound,Wi-Fi via robot router,ROS 2 / DDS,DDS/RTPS datagrams,,,,Operator-driven / asynchronous,802.11 Wi-Fi / IP,External-to-BillieBot,ItemFlow,Production,Configuration; Documentation,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,§3.5 IBD-00 c1/c2,High,
SIG-0169,RPLidar Scanning Laser Radiation,Optical,Radiation,Scanning laser radiation emitted by the RPLidar into the environment.,RPLidar A1,Environment / Obstacles,Outbound,RPLidar optical aperture,Optical,laser radiation,,,,Continuous/scanning physical interaction; no packet Hz assigned,Free-space light,BillieBot-to-External,Physical Interaction,Production,Hardware Definition; Inferred,billiebot_ws/src/billiebot_bringup/config/lidar.yaml,RPLidar A1 hardware selection,Medium,
SIG-0170,RPLidar Reflected Laser Radiation,Optical,Radiation,Laser light reflected from surrounding surfaces back to the lidar receiver.,Environment / Obstacles,RPLidar A1,Inbound,RPLidar optical receiver,Optical,reflected laser radiation,,,,Continuous/scanning physical interaction,Free-space light,External-to-BillieBot,Physical Interaction,Production,Hardware Definition; Inferred,billiebot_ws/src/billiebot_bringup/config/lidar.yaml,RPLidar A1 hardware selection,Medium,
SIG-0171,Dog Visible-Light Radiance,Optical,Radiation,Visible scene radiance originating from/reflected by the dog and entering OAK-D cameras.,Dog,OAK-D Lite,Inbound,OAK-D optical apertures,Optical,visible radiance,,,,Continuous physical interaction,Free-space visible light,External-to-BillieBot,Physical Interaction,Production,Documentation; Inferred,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,§3.5 c4 senses photons,Medium,
SIG-0172,Environmental Visible-Light Radiance,Optical,Radiation,Visible scene radiance from the apartment environment entering OAK-D cameras.,Environment,OAK-D Lite,Inbound,OAK-D optical apertures,Optical,visible radiance,,,,Continuous physical interaction,Free-space visible light,External-to-BillieBot,Physical Interaction,Production,Inferred,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,§3.5 environment sensing context,Medium,
SIG-0173,Dog Long-Wave IR Radiation,Thermal,Radiation,Long-wave infrared thermal radiation from the dog incident on MLX90640.,Dog,MLX90640,Inbound,MLX90640 optical aperture,Thermal radiation,LWIR radiance,,,,Continuous physical interaction,Free-space LWIR radiation,External-to-BillieBot,Physical Interaction,Production,Documentation; Inferred,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,§3.5 c4 / PER-05,Medium,
SIG-0174,Environmental Long-Wave IR Radiation,Thermal,Radiation,Long-wave infrared radiation from room surfaces/background incident on MLX90640.,Environment,MLX90640,Inbound,MLX90640 optical aperture,Thermal radiation,LWIR radiance,,,,Continuous physical interaction,Free-space LWIR radiation,External-to-BillieBot,Physical Interaction,Production,Inferred,billiebot_ws/src/billiebot_perception/billiebot_perception/thermal_node.py,thermal scene input inferred from MLX90640 use,Low,
SIG-0175,Dog Visible/NIR Radiance,Optical,Radiation,Visible and near-infrared scene radiance from the dog entering the NoIR camera.,Dog,Pi Camera Module 3 NoIR,Inbound,NoIR optical aperture,Optical,visible/NIR radiance,,,,Continuous physical interaction,Free-space visible/NIR light,External-to-BillieBot,Physical Interaction,Production,Documentation; Inferred,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,PER-06 / NoIR path,Medium,
SIG-0176,Environmental Visible/NIR Radiance,Optical,Radiation,Visible and near-infrared scene radiance from the environment entering the NoIR camera.,Environment,Pi Camera Module 3 NoIR,Inbound,NoIR optical aperture,Optical,visible/NIR radiance,,,,Continuous physical interaction,Free-space visible/NIR light,External-to-BillieBot,Physical Interaction,Production,Inferred,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,PER-06 / NoIR path,Low,
SIG-0177,IR Illuminator Radiation,Optical,Radiation,Planned 850 nm illumination intended to support NoIR low-light operation.,Planned 850 nm IR Illuminator,Environment / Dog,Outbound,IR illuminator,Optical,near-infrared radiation,,nm,,Continuous or switched when enabled; control not implemented,Free-space NIR light,BillieBot-to-External,Energy Flow,Planned,Documentation,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,PER-06 / PROP-07,High,
SIG-0178,Dog Bark Acoustic Pressure,Acoustic,Sound,Airborne acoustic pressure generated by dog vocalization and received by microphone array.,Dog,ReSpeaker XVF3800,Inbound,Microphone apertures,Acoustic,pressure waveform,,Pa,,Continuous/event waveform; no packet Hz,Air,External-to-BillieBot,Physical Interaction,Production,Documentation; Inferred,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,§3.5 c4 / AUD-01,High,
SIG-0179,Environmental Acoustic Pressure,Acoustic,Sound,Ambient room sound and other acoustic pressure received by microphone array.,Environment,ReSpeaker XVF3800,Inbound,Microphone apertures,Acoustic,pressure waveform,,Pa,,Continuous physical waveform,Air,External-to-BillieBot,Physical Interaction,Production,Inferred,billiebot_ws/src/billiebot_audio/billiebot_audio/audio_classifier.py,LOUD_NOISE/silence classification,Medium,
SIG-0180,BillieBot Speaker Acoustic Pressure,Acoustic,Sound,Airborne sound radiated by BillieBot's speaker during playback.,3 W Speaker,Dog,Outbound,Speaker cone,Acoustic,pressure waveform,,Pa,,Playback-dependent; accepted goals rate-limited by min_interval_sec≈10 s,Air,BillieBot-to-External,Physical Interaction,Production,Source Code; Documentation; Inferred,billiebot_ws/src/billiebot_audio/billiebot_audio/speaker_node.py,Speak playback / rate limit,High,
SIG-0180,BillieBot Speaker Acoustic Pressure,Acoustic,Sound,Airborne sound radiated by BillieBot's speaker during playback.,3 W Speaker,Environment / Operator,Outbound,Speaker cone,Acoustic,pressure waveform,,Pa,,Playback-dependent; accepted goals rate-limited by min_interval_sec≈10 s,Air,BillieBot-to-External,Physical Interaction,Production,Source Code; Documentation; Inferred,billiebot_ws/src/billiebot_audio/billiebot_audio/speaker_node.py,Speak playback / rate limit,High,
SIG-0181,Atmospheric Pressure Physical Input,Environmental,Pressure,Ambient atmospheric pressure physically applied to BMP280 sensing element.,Environment,BMP280,Inbound,BMP280 package,Physical pressure,pressure,,Pa,,Continuous quantity; Sensor Nano reports 2 Hz,Air,External-to-BillieBot,Physical Interaction,Test/Bench Only,Firmware; Inferred,billiebot_ws/src/billiebot_sensor_tests/firmware/sensor_nano/sensor_nano.ino,BMP280 pressure measurement,Medium,
SIG-0182,Ambient Temperature Physical Input,Environmental,Temperature,Local ambient/package temperature influencing BMP280 temperature measurement.,Environment,BMP280,Inbound,BMP280 package,Thermal,temperature,,degC,,Continuous quantity; Sensor Nano reports 2 Hz,Air / package,External-to-BillieBot,Physical Interaction,Test/Bench Only,Firmware; Inferred,billiebot_ws/src/billiebot_sensor_tests/firmware/sensor_nano/sensor_nano.ino,BMP280 temperature measurement,Low,
SIG-0183,Robot Angular Motion,Mechanical,Angular Velocity,Physical angular motion of chassis sensed by BNO055 gyroscopes.,BillieBot Chassis,BNO055,Internal,BNO055 MEMS gyro,Mechanical inertial interaction,angular velocity,,rad/s,,Continuous motion; Sensor Nano reports gyro 50 Hz,Mechanical/inertial,Internal,Physical Interaction,Test/Bench Only,Firmware; Inferred,billiebot_ws/src/billiebot_sensor_tests/firmware/sensor_nano/sensor_nano.ino,BNO055 gyro measurement,Medium,
SIG-0184,Robot Linear Acceleration,Mechanical,Acceleration,Physical chassis acceleration sensed by BNO055 accelerometers.,BillieBot Chassis,BNO055,Internal,BNO055 MEMS accelerometer,Mechanical inertial interaction,linear acceleration,,m/s^2,,Continuous motion; Sensor Nano reports acceleration 50 Hz,Mechanical/inertial,Internal,Physical Interaction,Test/Bench Only,Firmware; Inferred,billiebot_ws/src/billiebot_sensor_tests/firmware/sensor_nano/sensor_nano.ino,BNO055 acceleration,Medium,
SIG-0185,Earth/Environmental Magnetic Field,Environmental,Magnetic Field,Ambient magnetic flux density sensed by BNO055 magnetometer.,Earth / Environment,BNO055,Inbound,BNO055 magnetometer,Electromagnetic,magnetic field vector,,T,,Continuous field; Sensor Nano reports 10 Hz,Electromagnetic field,External-to-BillieBot,Physical Interaction,Test/Bench Only,Firmware; Inferred,billiebot_ws/src/billiebot_sensor_tests/firmware/sensor_nano/sensor_nano.ino,BNO055 magnetometer,Medium,
SIG-0186,Gravity / Specific Force,Environmental,Acceleration,Gravitational/specific-force component present in BNO055 acceleration measurement.,Earth,BNO055,Inbound,BNO055 accelerometer,Inertial,acceleration vector,,m/s^2,,Continuous field; Sensor Nano reports acceleration 50 Hz,Gravitational/inertial field,External-to-BillieBot,Physical Interaction,Test/Bench Only,Firmware; Inferred,billiebot_ws/src/billiebot_sensor_tests/firmware/sensor_nano/sensor_nano.ino,IMU acceleration record includes gravity,Medium,
SIG-0187,Left Motor Electromagnetic Torque,Mechanical,Torque,Electromagnetic torque generated by the left DC motor.,Left Encoder Motor,Left Motor Shaft,Internal,Left motor rotor/shaft,Mechanical,torque,,N*m,,Continuous physical interaction,Motor shaft,Internal,Physical Interaction,Production,Documentation; Inferred,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,ACT-06 drive chain,Medium,
SIG-0188,Left Motor Shaft Rotation,Mechanical,Position,Angular rotation of the left motor/gearbox output shaft.,Left Motor Shaft,Left Encoder,Internal,Left motor shaft,Mechanical,angular position/rotation,,rad,,Continuous physical interaction,Motor shaft,Internal,Physical Interaction,Production,Documentation; Inferred,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,ACT-06 wheel/encoder chain,Medium,
SIG-0188,Left Motor Shaft Rotation,Mechanical,Position,Angular rotation of the left motor/gearbox output shaft.,Left Motor Shaft,Left Wheel,Internal,Left motor shaft,Mechanical,angular position/rotation,,rad,,Continuous physical interaction,Motor shaft,Internal,Physical Interaction,Production,Documentation; Inferred,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,ACT-06 wheel/encoder chain,Medium,
SIG-0189,Left Wheel Torque,Mechanical,Torque,Drive torque transmitted into the left wheel.,Left Motor Shaft,Left Wheel,Internal,Left wheel hub,Mechanical,torque,,N*m,,Continuous physical interaction,Wheel hub/shaft,Internal,Physical Interaction,Production,Inferred,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,ACT-06 drive chain,Medium,
SIG-0190,Left Wheel Angular Velocity,Mechanical,Velocity,Physical angular velocity of the left drive wheel.,Left Wheel,BillieBot Chassis / Drivetrain,Internal,Left wheel,Mechanical,angular velocity,,rad/s,,Continuous physical interaction,Mechanical structure,Internal,Physical Interaction,Production,Inferred,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,ACT-06 drive chain,Medium,
SIG-0191,Left Wheel Tangential Contact Force,Mechanical,Force,Tangential force applied by the left wheel to the floor.,Left Wheel,Floor/Ground,Outbound,Left wheel-floor contact,Mechanical,force,,N,,Continuous contact interaction,Wheel-floor contact,BillieBot-to-External,Physical Interaction,Production,Inferred,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,Drive-system physical-chain inference,Low,
SIG-0192,Left Ground Traction Reaction Force,Mechanical,Force,Ground reaction/traction force acting on the left wheel.,Floor/Ground,Left Wheel,Inbound,Left wheel-floor contact,Mechanical,force,,N,,Continuous contact interaction,Wheel-floor contact,External-to-BillieBot,Physical Interaction,Production,Inferred,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,Drive-system physical-chain inference,Low,
SIG-0193,Right Motor Electromagnetic Torque,Mechanical,Torque,Electromagnetic torque generated by the right DC motor.,Right Encoder Motor,Right Motor Shaft,Internal,Right motor rotor/shaft,Mechanical,torque,,N*m,,Continuous physical interaction,Motor shaft,Internal,Physical Interaction,Production,Documentation; Inferred,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,ACT-06 drive chain,Medium,
SIG-0194,Right Motor Shaft Rotation,Mechanical,Position,Angular rotation of the right motor/gearbox output shaft.,Right Motor Shaft,Right Encoder,Internal,Right motor shaft,Mechanical,angular position/rotation,,rad,,Continuous physical interaction,Motor shaft,Internal,Physical Interaction,Production,Documentation; Inferred,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,ACT-06 wheel/encoder chain,Medium,
SIG-0194,Right Motor Shaft Rotation,Mechanical,Position,Angular rotation of the right motor/gearbox output shaft.,Right Motor Shaft,Right Wheel,Internal,Right motor shaft,Mechanical,angular position/rotation,,rad,,Continuous physical interaction,Motor shaft,Internal,Physical Interaction,Production,Documentation; Inferred,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,ACT-06 wheel/encoder chain,Medium,
SIG-0195,Right Wheel Torque,Mechanical,Torque,Drive torque transmitted into the right wheel.,Right Motor Shaft,Right Wheel,Internal,Right wheel hub,Mechanical,torque,,N*m,,Continuous physical interaction,Wheel hub/shaft,Internal,Physical Interaction,Production,Inferred,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,ACT-06 drive chain,Medium,
SIG-0196,Right Wheel Angular Velocity,Mechanical,Velocity,Physical angular velocity of the right drive wheel.,Right Wheel,BillieBot Chassis / Drivetrain,Internal,Right wheel,Mechanical,angular velocity,,rad/s,,Continuous physical interaction,Mechanical structure,Internal,Physical Interaction,Production,Inferred,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,ACT-06 drive chain,Medium,
SIG-0197,Right Wheel Tangential Contact Force,Mechanical,Force,Tangential force applied by the right wheel to the floor.,Right Wheel,Floor/Ground,Outbound,Right wheel-floor contact,Mechanical,force,,N,,Continuous contact interaction,Wheel-floor contact,BillieBot-to-External,Physical Interaction,Production,Inferred,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,Drive-system physical-chain inference,Low,
SIG-0198,Right Ground Traction Reaction Force,Mechanical,Force,Ground reaction/traction force acting on the right wheel.,Floor/Ground,Right Wheel,Inbound,Right wheel-floor contact,Mechanical,force,,N,,Continuous contact interaction,Wheel-floor contact,External-to-BillieBot,Physical Interaction,Production,Inferred,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,Drive-system physical-chain inference,Low,
SIG-0199,Chassis Translational Motion,Mechanical,Velocity,Resulting translational motion of BillieBot from drivetrain forces.,BillieBot Chassis,Environment,Outbound,Chassis / drivetrain,Mechanical,linear velocity,,m/s,,Continuous physical response,Mechanical structure,BillieBot-to-External,Physical Interaction,Production,Inferred,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,ACT-06 differential-drive chain,Medium,"Vehicle motion through external environment, not a packetized signal."
SIG-0199,Chassis Translational Motion,Mechanical,Velocity,Resulting translational motion of BillieBot from drivetrain forces.,Left/Right Drivetrain Forces,BillieBot Chassis,Internal,Chassis / drivetrain,Mechanical,linear velocity,,m/s,,Continuous physical response,Mechanical structure,Internal,Physical Interaction,Production,Inferred,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,ACT-06 differential-drive chain,Medium,
SIG-0200,Chassis Yaw Motion,Mechanical,Velocity,Resulting chassis yaw rotation from differential wheel speeds/forces.,Differential Drivetrain,BillieBot Chassis,Internal,Chassis / drivetrain,Mechanical,angular velocity,,rad/s,,Continuous physical response,Mechanical structure,Internal,Physical Interaction,Production,Inferred,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,ACT-06 differential-drive chain,Medium,
SIG-0201,Battery Electrical Power,Power/Energy,DC Power,Primary 3S battery electrical energy flow into the robot distribution bus.,3S LiPo Battery,Power Distribution Bus,Internal,Main battery / distribution bus,DC power,voltage/current,,V; A,,Continuous while master power is on,Copper wiring,Internal,Energy Flow,Documentation Only,Documentation; Hardware Definition,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,§3.7 IBD-02 p1-p4,Medium,Repository documents/modelled wiring but cannot verify as-built hardware.
SIG-0202,Motor Branch Electrical Power,Power/Energy,DC Power,Fused battery power from distribution bus to L298N motor driver.,Power Distribution Bus,L298N Motor Driver,Internal,Motor branch / L298N VMOT,DC power,voltage/current,,V; A,,Continuous while energized; load-dependent,Copper wiring,Internal,Energy Flow,Documentation Only,Documentation; Hardware Definition,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,§3.7 IBD-02 p5,Medium,
SIG-0203,Jetson Compute Power,Power/Energy,DC Power,Fused robot-bus electrical power supplied to Jetson Orin Nano.,Power Distribution Bus,Jetson Orin Nano,Internal,Jetson barrel input,DC power,voltage/current,,V; A,,Continuous while energized,Copper wiring,Internal,Energy Flow,Documentation Only,Documentation; Hardware Definition,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,§3.7 IBD-02 p6,Medium,
SIG-0204,Raspberry Pi Compute Power,Power/Energy,DC Power,Regulated 5 V compute power supplied to Raspberry Pi 5.,5 V Compute Regulator,Raspberry Pi 5,Internal,Pi USB-C power,DC power,voltage/current,,V; A,,Continuous while energized,Copper / USB-C,Internal,Energy Flow,Documentation Only,Documentation; Hardware Definition,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,§3.7 IBD-02 p7,Medium,
SIG-0205,Accessory 5 V Power,Power/Energy,DC Power,"Regulated accessory rail power for MCU, amplifier, fan, and optional illumination.",5 V Accessory Regulator,Cooling Fan,Internal,5 V accessory rail,DC power,voltage/current,,V; A,,Continuous while energized,Copper wiring,Internal,Energy Flow,Documentation Only,Documentation; Hardware Definition,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,§3.7 IBD-02 p8,Medium,
SIG-0205,Accessory 5 V Power,Power/Energy,DC Power,"Regulated accessory rail power for MCU, amplifier, fan, and optional illumination.",5 V Accessory Regulator,MAX98357A Amplifier,Internal,5 V accessory rail,DC power,voltage/current,,V; A,,Continuous while energized,Copper wiring,Internal,Energy Flow,Documentation Only,Documentation; Hardware Definition,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,§3.7 IBD-02 p8,Medium,
SIG-0205,Accessory 5 V Power,Power/Energy,DC Power,"Regulated accessory rail power for MCU, amplifier, fan, and optional illumination.",5 V Accessory Regulator,Motor/Sensor MCU(s),Internal,5 V accessory rail,DC power,voltage/current,,V; A,,Continuous while energized,Copper wiring,Internal,Energy Flow,Documentation Only,Documentation; Hardware Definition,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,§3.7 IBD-02 p8,Medium,
SIG-0206,Reserved Treat-Actuator Power,Power/Energy,DC Power,Reserved 5 V power rail for a future treat-dispenser actuator.,Reserved 5 V Regulator,Future Treat Dispenser,Internal,Reserved actuator rail,DC power,voltage/current,,V; A,,No active flow until actuator is fitted,Copper wiring,Internal,Energy Flow,Planned,Documentation,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,§3.7 IBD-02 p9 / EXT-05,High,
SIG-0207,IR Illuminator Electrical Power,Power/Energy,DC Power,Planned 5 V power for future 850 nm IR illuminator.,5 V Accessory Regulator,Planned 850 nm IR Illuminator,Internal,5 V accessory rail,DC power,voltage/current,,V; A,,No active flow until illuminator is fitted,Copper wiring,Internal,Energy Flow,Planned,Documentation,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,PER-06 / PROP-07 / IBD-02 p8,High,
SIG-0208,Battery Charging Power,Power/Energy,Charging,Offboard charger electrical energy transferred to removable battery.,Battery Charger,3S LiPo Battery,Inbound,Battery main/balance leads,Battery charging,charging voltage/current,,V; A,,Manual/offboard charging session,Copper charging leads,External-to-BillieBot,Energy Flow,Documentation Only,Documentation,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,§3.5 IBD-00 c6,Medium,
SIG-0209,Legacy BatteryStatus Message,ROS,Telemetry,Bespoke BatteryStatus contract defined but not published by the current system.,No active publisher,No active subscriber,Internal,No active topic,ROS 2 / DDS,billiebot_interfaces/BatteryStatus,,,,No active publication,,Internal,ItemFlow,Legacy,Source Code; Documentation,billiebot_ws/src/billiebot_interfaces/msg/BatteryStatus.msg,message definition,High,Current architecture uses sensor_msgs/msg/BatteryState instead.
SIG-0210,Near-Dog Speed Limit Mask,ROS,Command,Intended Nav2 speed-filter/keepout signal limiting speed to 0.15 m/s within 2 m of dog.,Dog Proximity Logic (not implemented),Nav2 Speed Filter (not implemented),Internal,TBD Nav2 speed-filter mask,ROS 2 / DDS,speed filter / mask,,m/s,,Would update from dog pose; not implemented,DDS,Internal,ItemFlow,Planned,Documentation,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,NAV-12 / GAP-13,High,
SIG-0211,Motor-Nano IMU I2C Flow,Digital Electrical,I2C,Older architecture path for BNO055 on Motor Nano A4/A5.,BNO055,Motor Nano,Internal,Motor Nano A4/A5,I2C,IMU data,,,,Not active,I2C bus,Internal,ItemFlow,Legacy,Documentation,docs/md/MBSE_SYSTEM_DECOMPOSITION.md,GAP-2 / §3.6 c6,High,Conflicts with active right encoder A4/A5 pins; Sensor Nano bench path is the newer candidate.
SIG-0212,Mission Mode State,Software Data,State,Discrete mission mode IDLE/PATROL/INVESTIGATE/TRACK_OBSERVE/RETURN/SAFE carried in MissionStatus.,mission_controller state machine,MissionStatus message builder,Internal,,,uint8 enum,,,2,Mission tick 2 Hz,Process memory / ROS payload,Internal,Value/Data,Production,Source Code,billiebot_ws/src/billiebot_interfaces/msg/MissionStatus.msg,mode constants and mode field,High,
