SignalID,Name,Category,Subcategory,Description,SentBy,ReceivedBy,Direction,Interface,Protocol,DataType,ROSMessageType,Units,Rate,RateBasis,PhysicalMedium,SystemBoundary,SysMLRepresentation,ImplementationStatus,EvidenceType,SourceFile,SourceLocation,Confidence,Notes
SIG-0166,OAK-D Bench RGB Image,ROS,Image,Full-resolution bgr8 colour frame published for bench acquisition tests only.,oakd_bench_publisher,rate_monitor,Internal,/bench/oakd/rgb/image_raw,ROS 2 / DDS,,sensor_msgs/msg/Image,pixels,5,"Configured (oakd_bench_publisher fps parameter, default 5.0)",DDS/Ethernet,Internal,Signal,Test/Bench Only,Source Code,billiebot_ws/src/billiebot_sensor_tests/billiebot_sensor_tests/oakd/oakd_bench_publisher.py,publishers lines 89-94,High,UT-OAK-01 measured 4.97 Hz mean against a 4.5 Hz minimum. The production oakd_dog_detector does not publish this topic.
SIG-0166,OAK-D Bench RGB Image,ROS,Image,Full-resolution bgr8 colour frame published for bench acquisition tests only.,oakd_bench_publisher,analyze_oakd_depth,Internal,/bench/oakd/rgb/image_raw,ROS 2 / DDS,,sensor_msgs/msg/Image,pixels,5,"Configured (oakd_bench_publisher fps parameter, default 5.0)",DDS/Ethernet,Internal,Signal,Test/Bench Only,Source Code,billiebot_ws/src/billiebot_sensor_tests/billiebot_sensor_tests/oakd/oakd_bench_publisher.py,publishers lines 89-94,High,"UT-OAK-01 measured 4.97 Hz mean against a 4.5 Hz minimum. The production oakd_dog_detector does not publish this topic. Receiver context: (offline, via rosbag2)."
SIG-0166,OAK-D Bench RGB Image,ROS,Image,Full-resolution bgr8 colour frame published for bench acquisition tests only.,oakd_bench_publisher,preview_node,Internal,/bench/oakd/rgb/image_raw,ROS 2 / DDS,,sensor_msgs/msg/Image,pixels,5,"Configured (oakd_bench_publisher fps parameter, default 5.0)",DDS/Ethernet,Internal,Signal,Test/Bench Only,Source Code,billiebot_ws/src/billiebot_sensor_tests/billiebot_sensor_tests/oakd/oakd_bench_publisher.py,publishers lines 89-94,High,UT-OAK-01 measured 4.97 Hz mean against a 4.5 Hz minimum. The production oakd_dog_detector does not publish this topic. Receiver context: (visualisation).
SIG-0167,OAK-D Bench Depth Image,ROS,Depth,"Registered 16UC1 depth frame in millimetres, aligned to the colour camera.",oakd_bench_publisher,rate_monitor,Internal,/bench/oakd/depth/image_raw,ROS 2 / DDS,,sensor_msgs/msg/Image,mm,5,"Configured (oakd_bench_publisher fps parameter, default 5.0)",DDS/Ethernet,Internal,Signal,Test/Bench Only,Source Code,billiebot_ws/src/billiebot_sensor_tests/billiebot_sensor_tests/oakd/oakd_bench_publisher.py,publishers lines 89-94,High,Native DepthAI millimetre units are preserved losslessly. UT-OAK-02 measured depth bias against a flat target at 1.492 m.
SIG-0167,OAK-D Bench Depth Image,ROS,Depth,"Registered 16UC1 depth frame in millimetres, aligned to the colour camera.",oakd_bench_publisher,analyze_oakd_depth,Internal,/bench/oakd/depth/image_raw,ROS 2 / DDS,,sensor_msgs/msg/Image,mm,5,"Configured (oakd_bench_publisher fps parameter, default 5.0)",DDS/Ethernet,Internal,Signal,Test/Bench Only,Source Code,billiebot_ws/src/billiebot_sensor_tests/billiebot_sensor_tests/oakd/oakd_bench_publisher.py,publishers lines 89-94,High,"Native DepthAI millimetre units are preserved losslessly. UT-OAK-02 measured depth bias against a flat target at 1.492 m. Receiver context: (offline, via rosbag2)."
SIG-0167,OAK-D Bench Depth Image,ROS,Depth,"Registered 16UC1 depth frame in millimetres, aligned to the colour camera.",oakd_bench_publisher,preview_node,Internal,/bench/oakd/depth/image_raw,ROS 2 / DDS,,sensor_msgs/msg/Image,mm,5,"Configured (oakd_bench_publisher fps parameter, default 5.0)",DDS/Ethernet,Internal,Signal,Test/Bench Only,Source Code,billiebot_ws/src/billiebot_sensor_tests/billiebot_sensor_tests/oakd/oakd_bench_publisher.py,publishers lines 89-94,High,Native DepthAI millimetre units are preserved losslessly. UT-OAK-02 measured depth bias against a flat target at 1.492 m. Receiver context: (visualisation).
SIG-0168,OAK-D Bench Point Cloud,ROS,Point Cloud,Point cloud reprojected from the registered depth frame using the colour intrinsics.,oakd_bench_publisher,rate_monitor,Internal,/bench/oakd/points,ROS 2 / DDS,,sensor_msgs/msg/PointCloud2,m,5,"Configured (oakd_bench_publisher fps parameter, default 5.0)",DDS/Ethernet,Internal,Signal,Test/Bench Only,Source Code,billiebot_ws/src/billiebot_sensor_tests/billiebot_sensor_tests/oakd/oakd_bench_publisher.py,publishers lines 89-94,High,point_cloud_stride 4 for the authoritative cloud. The bench results note point-cloud rate evidence was not separately reproduced.
SIG-0169,OAK-D Bench RGB Camera Info,ROS,Telemetry,Colour-camera intrinsics read from the OAK-D calibration for the bench streams.,oakd_bench_publisher,rate_monitor,Internal,/bench/oakd/rgb/camera_info,ROS 2 / DDS,,sensor_msgs/msg/CameraInfo,pixels,5,"Configured (oakd_bench_publisher fps parameter, default 5.0)",DDS/Ethernet,Internal,Signal,Test/Bench Only,Source Code,billiebot_ws/src/billiebot_sensor_tests/billiebot_sensor_tests/oakd/oakd_bench_publisher.py,publishers lines 89-94,High,UT-OAK-01 lists camera-info publication as not separately evidenced in the supplied report.
SIG-0170,OAK-D Bench Depth Camera Info,ROS,Telemetry,Depth-stream intrinsics for the registered depth image.,oakd_bench_publisher,rate_monitor,Internal,/bench/oakd/depth/camera_info,ROS 2 / DDS,,sensor_msgs/msg/CameraInfo,pixels,5,"Configured (oakd_bench_publisher fps parameter, default 5.0)",DDS/Ethernet,Internal,Signal,Test/Bench Only,Source Code,billiebot_ws/src/billiebot_sensor_tests/billiebot_sensor_tests/oakd/oakd_bench_publisher.py,publishers lines 89-94,High,"Because depth is aligned to CAM_A, these intrinsics track the colour camera."
SIG-0171,OAK-D Bench Diagnostics,ROS,Diagnostic,"Device identity, USB speed and acquisition health for the bench OAK-D pipeline.",oakd_bench_publisher,rate_monitor,Internal,/bench/oakd/diagnostics,ROS 2 / DDS,,diagnostic_msgs/msg/DiagnosticArray,,,"Event-driven, published alongside the acquisition cycle",DDS/Ethernet,Internal,Signal,Test/Bench Only,Source Code,billiebot_ws/src/billiebot_sensor_tests/billiebot_sensor_tests/oakd/oakd_bench_publisher.py,publishers lines 89-94,High,"Distinct from /bench/oakd_detector/diagnostics, which the production detector publishes when publish_diagnostics is enabled."
SIG-0172,OAK-D Detector Diagnostics,ROS,Diagnostic,USB speed and device name of the OAK-D as seen by the production detector node.,oakd_dog_detector,rate_monitor,Internal,/bench/oakd_detector/diagnostics,ROS 2 / DDS,,diagnostic_msgs/msg/DiagnosticArray,,1,Timer period in source code (diag_timer created at 1.0 s),DDS/Ethernet,Internal,Signal,Test/Bench Only,Source Code,billiebot_ws/src/billiebot_perception/billiebot_perception/oakd_dog_detector.py,diag_pub lines 81-83; diag_timer line 210,High,"Gated behind publish_diagnostics, which defaults to false, so the production topology is unchanged unless a bench launch enables it."
SIG-0173,OAK-D RGB Preview,ROS,Image,416x416 bgr8 preview frame from the same DepthAI link that feeds the spatial detector.,oakd_dog_detector,oakd_preview_overlay,Internal,/oak/rgb/preview,ROS 2 / DDS,,sensor_msgs/msg/Image,pixels,5,Timer period in source code (publish_rate_hz 5.0),DDS/Ethernet,Internal,Signal,Test/Bench Only,Source Code,billiebot_ws/src/billiebot_perception/billiebot_perception/oakd_dog_detector.py,preview_pub line 75; _publish_preview_frame() lines 267-292,High,Gated behind publish_preview (default false). Shares the frame sequence of the detections because it comes off the same cam_rgb.preview link. Published as array.array('B') rather than bytes for rclpy performance reasons.
SIG-0173,OAK-D RGB Preview,ROS,Image,416x416 bgr8 preview frame from the same DepthAI link that feeds the spatial detector.,oakd_dog_detector,Host Computer,Internal,/oak/rgb/preview,ROS 2 / DDS,,sensor_msgs/msg/Image,pixels,5,Timer period in source code (publish_rate_hz 5.0),DDS/Ethernet,Internal,Signal,Test/Bench Only,Source Code,billiebot_ws/src/billiebot_perception/billiebot_perception/oakd_dog_detector.py,preview_pub line 75; _publish_preview_frame() lines 267-292,High,Gated behind publish_preview (default false). Shares the frame sequence of the detections because it comes off the same cam_rgb.preview link. Published as array.array('B') rather than bytes for rclpy performance reasons. Receiver context: (Foxglove visualisation).
SIG-0174,OAK-D Depth Preview,ROS,Depth,mono16 depth preview frame from the production detector's stereo output.,oakd_dog_detector,Host Computer,Internal,/oak/depth/preview,ROS 2 / DDS,,sensor_msgs/msg/Image,mm,5,Timer period in source code (publish_rate_hz 5.0),DDS/Ethernet,Internal,Signal,Test/Bench Only,Source Code,billiebot_ws/src/billiebot_perception/billiebot_perception/oakd_dog_detector.py,depth_preview_pub line 78,High,Gated behind publish_depth_preview (default false). Receiver context: (Foxglove visualisation).
SIG-0175,OAK-D Annotated Preview,ROS,Image,Preview frame with detection bounding boxes drawn on for visual confirmation during bench runs.,oakd_preview_overlay,Host Computer,Internal,/oak/rgb/annotated,ROS 2 / DDS,,sensor_msgs/msg/Image,pixels,,Event-driven: one output per received preview frame (bounded by 5 Hz),DDS/Ethernet,Internal,Signal,Test/Bench Only,Source Code,billiebot_ws/src/billiebot_sensor_tests/billiebot_sensor_tests/oakd/oakd_preview_overlay.py,annotated_pub line 53; subscriptions lines 54-56,High,Subscribes to both the preview image and /dog/detections_3d to overlay boxes. Receiver context: (Foxglove visualisation).
SIG-0176,Compressed Visualisation Preview,ROS,Image,"Decimated JPEG preview of the bench RGB stream, produced in-process to avoid shipping 6.2 MB frames over DDS.",oakd_bench_publisher,Host Computer,Internal,/bench/oakd/rgb/preview/compressed,ROS 2 / DDS,,sensor_msgs/msg/CompressedImage,pixels,5,Configured (sensor_bench.yaml oakd.visualization.rgb.rate_hz: 5.0),DDS/Ethernet,Internal,Signal,Test/Bench Only,Configuration,billiebot_ws/src/billiebot_sensor_tests/config/sensor_bench.yaml,oakd.visualization block,High,"640x360 at JPEG quality 70. Explicitly documentation of shipped defaults, never a threshold -- analysis always reads the raw topics. Companion topics /bench/oakd/depth/preview/compressed (320x200) and /bench/oakd/points_preview (stride 16, 2 Hz) follow the same pattern. Receiver context: (Foxglove visualisation)."
SIG-0177,Thermal Colorised Image,ROS,Image,False-colour rendering of the 32FC1 thermal frame for human inspection.,thermal_colorizer,Host Computer,Internal,/bench/thermal/image_color,ROS 2 / DDS,,sensor_msgs/msg/Image,pixels,,Event-driven: one output per received /thermal/image frame (bounded by 4 Hz),DDS/Ethernet,Internal,Signal,Test/Bench Only,Source Code,billiebot_ws/src/billiebot_sensor_tests/billiebot_sensor_tests/thermal/thermal_colorizer.py,color_pub line 35; sub line 40,High,A companion /bench/thermal/image_normalized topic is published from the same callback. Receiver context: (Foxglove visualisation).
SIG-0178,NoIR Image Quality Diagnostics,ROS,Diagnostic,"Per-frame sharpness, clipping and contrast metrics computed from the NoIR stream.",image_quality_monitor,rate_monitor,Internal,/bench/noir/diagnostics,ROS 2 / DDS,,diagnostic_msgs/msg/DiagnosticArray,,,Event-driven: one status per received /noir/image frame (bounded by 5 Hz),DDS/Ethernet,Internal,Signal,Test/Bench Only,Source Code,billiebot_ws/src/billiebot_sensor_tests/billiebot_sensor_tests/noir/image_quality_monitor.py,diag_pub line 29; sub line 30,High,noir_cam_node also publishes libcamera metadata on the same topic name when publish_metadata is enabled -- two potential publishers of /bench/noir/diagnostics with different payloads.
SIG-0179,NoIR Camera Metadata,ROS,Diagnostic,"libcamera capture metadata (exposure, gain, lens position) reported once per second.",noir_cam_node,rate_monitor,Internal,/bench/noir/diagnostics,ROS 2 / DDS,,diagnostic_msgs/msg/DiagnosticArray,,1,Timer period in source code (metadata_timer at 1.0 s),DDS/Ethernet,Internal,Signal,Test/Bench Only,Source Code,billiebot_ws/src/billiebot_perception/billiebot_perception/noir_cam_node.py,metadata_pub line 79; metadata_timer line 110,High,Gated behind publish_metadata (default false). Shares a topic name with image_quality_monitor's output.
SIG-0180,Audio Classifier Status,ROS,Diagnostic,"Per-cycle classifier telemetry: energy, gate outcomes, top label and score, inference duration and XVF3800 power-policy state.",audio_classifier,rate_monitor,Internal,/bench/audio_classifier/status,ROS 2 / DDS,,diagnostic_msgs/msg/DiagnosticArray,,2,Timer period in source code (publish_rate_hz 2.0),DDS/Ethernet,Internal,Signal,Test/Bench Only,Source Code,billiebot_ws/src/billiebot_audio/billiebot_audio/audio_classifier.py,status_pub lines 198-200; _publish_status(),High,"Published every processing cycle whether or not an event was emitted, precisely so the 2 Hz cadence can be measured independently of the sparse /audio/events topic. DT-AUD-01 requires 1.8-2.2 Hz here; the bench results record that this sustained measurement was NOT performed."
SIG-0181,Audio Capture Diagnostics,ROS,Diagnostic,"Resolved device identity, overflow count and blocks written during a bench WAV capture.",audio_capture_node,rate_monitor,Internal,/bench/audio/diagnostics,ROS 2 / DDS,,diagnostic_msgs/msg/DiagnosticArray,,1,Timer period in source code (diag_timer at 1.0 s),DDS/Ethernet,Internal,Signal,Test/Bench Only,Source Code,billiebot_ws/src/billiebot_sensor_tests/billiebot_sensor_tests/audio/audio_capture_node.py,diag_pub line 50; diag_timer line 58,High,UT-AUD-01 support node. Writes one WAV of capture_duration_sec (3.0 s default) per launch.
SIG-0182,Sensor Nano Diagnostics,ROS,Diagnostic,"Serial-link parse statistics plus BNO055/BMP280 health, fusion mode, error counters and calibration levels.",sensor_nano_bridge,rate_monitor,Internal,/bench/sensor_nano/diagnostics,ROS 2 / DDS,,diagnostic_msgs/msg/DiagnosticArray,,1,"Configured (diagnostics_period_sec parameter, default 1.0)",DDS/Ethernet,Internal,Signal,Test/Bench Only,Source Code,billiebot_ws/src/billiebot_sensor_tests/billiebot_sensor_tests/sensor_nano/sensor_nano_bridge.py,diagnostics_pub lines 137-139; timer lines 165-167,High,"Carries the BNO055 calibration levels, which have no home in sensor_msgs/Imu. UT-IMU-01 records them as informational metrics that never gate the result."
SIG-0183,Battery Raw ADC,ROS,Measurement,"Raw averaged ADC count behind each published BatteryState voltage, for divider and reference calibration.",sensor_nano_bridge,battery_point_recorder,Internal,/bench/battery/adc,ROS 2 / DDS,,std_msgs/msg/Float32,counts,5,Timer period in firmware (BATTERY_PERIOD_US 200000 us),DDS/Ethernet,Internal,Signal,Test/Bench Only,Source Code,billiebot_ws/src/billiebot_sensor_tests/billiebot_sensor_tests/sensor_nano/sensor_nano_bridge.py,adc_pub line 134; _publish_battery() pairing comment ~lines 460-465,High,Published from the same B record in the same callback immediately after the BatteryState. That ordering is the documented pairing invariant UT-BAT-01 relies on: the Nth ADC sample is the raw count behind the Nth voltage.
SIG-0184,Bench Rate Monitor Status,ROS,Diagnostic,"Per-topic rate, gap, timestamp-monotonicity and repeated-frame statistics for every monitored bench topic.",rate_monitor,finalize_check,Internal,/bench/status,ROS 2 / DDS,,diagnostic_msgs/msg/DiagnosticArray,,1,Timer period in source code (1 Hz status publication),DDS/Ethernet,Internal,Signal,Test/Bench Only,Source Code,billiebot_ws/src/billiebot_sensor_tests/billiebot_sensor_tests/common/rate_monitor.py,_status_pub line 119; subscriptions line 114,High,"Generic: the monitored topic list is configuration-driven, so this node subscribes to whichever topics a given bench launch names. Exits non-zero when a required topic never appears or breaches its threshold. Receiver context: (offline)."
SIG-0184,Bench Rate Monitor Status,ROS,Diagnostic,"Per-topic rate, gap, timestamp-monotonicity and repeated-frame statistics for every monitored bench topic.",rate_monitor,Host Computer,Internal,/bench/status,ROS 2 / DDS,,diagnostic_msgs/msg/DiagnosticArray,,1,Timer period in source code (1 Hz status publication),DDS/Ethernet,Internal,Signal,Test/Bench Only,Source Code,billiebot_ws/src/billiebot_sensor_tests/billiebot_sensor_tests/common/rate_monitor.py,_status_pub line 119; subscriptions line 114,High,"Generic: the monitored topic list is configuration-driven, so this node subscribes to whichever topics a given bench launch names. Exits non-zero when a required topic never appears or breaches its threshold. Receiver context: (bench operator)."
SIG-0185,IMU Data,ROS,Telemetry,"Orientation quaternion, angular velocity and gravity-inclusive specific force from the BNO055.",sensor_nano_bridge,ekf_filter_node,Internal,/imu/data,ROS 2 / DDS,,sensor_msgs/msg/Imu,rad/s,50,Timer period in firmware (IMU_PERIOD_US 20000 us); one message per 'I' record,DDS/Ethernet,Internal,Signal,Test/Bench Only,Source Code,billiebot_ws/src/billiebot_sensor_tests/billiebot_sensor_tests/sensor_nano/sensor_nano_bridge.py,imu_pub line 132; _publish_imu() ~lines 313-340,High,"BLK-04: billiebot_navigation/config/ekf.yaml has the entire imu0 block commented out, so no production node consumes this topic. config/ekf_imu_bench.yaml enables it for UT-IMU-02 and warns explicitly against copying that file over the production one, which would drop odom0. The design document's ROS table wrongly attributes /imu/data to base_bridge. Receiver context: (bench configuration only -- the production imu0 block is commented out)."
SIG-0185,IMU Data,ROS,Telemetry,"Orientation quaternion, angular velocity and gravity-inclusive specific force from the BNO055.",sensor_nano_bridge,analyze_imu,Internal,/imu/data,ROS 2 / DDS,,sensor_msgs/msg/Imu,rad/s,50,Timer period in firmware (IMU_PERIOD_US 20000 us); one message per 'I' record,DDS/Ethernet,Internal,Signal,Test/Bench Only,Source Code,billiebot_ws/src/billiebot_sensor_tests/billiebot_sensor_tests/sensor_nano/sensor_nano_bridge.py,imu_pub line 132; _publish_imu() ~lines 313-340,High,"BLK-04: billiebot_navigation/config/ekf.yaml has the entire imu0 block commented out, so no production node consumes this topic. config/ekf_imu_bench.yaml enables it for UT-IMU-02 and warns explicitly against copying that file over the production one, which would drop odom0. The design document's ROS table wrongly attributes /imu/data to base_bridge. Receiver context: (offline, via rosbag2)."
SIG-0186,Magnetic Field,ROS,Telemetry,Three-axis magnetometer vector converted from microtesla to tesla.,sensor_nano_bridge,analyze_imu,Internal,/imu/mag,ROS 2 / DDS,,sensor_msgs/msg/MagneticField,T,10,Timer period in firmware (MAG_PERIOD_US 100000 us); one message per 'M' record,DDS/Ethernet,Internal,Signal,Test/Bench Only,Source Code,billiebot_ws/src/billiebot_sensor_tests/billiebot_sensor_tests/sensor_nano/sensor_nano_bridge.py,mag_pub lines 142-145; _publish_magnetometer() ~lines 404-415,High,"The publisher is only created when publish_magnetometer is true, deliberately, so an advertised-but-silent /imu/mag can never imply a feed that does not exist. Covariance is left all-zero. No live node subscribes. Receiver context: (offline, via rosbag2)."
SIG-0187,Barometric Pressure,ROS,Telemetry,Absolute atmospheric pressure from the BMP280.,sensor_nano_bridge,analyze_imu,Internal,/barometer/pressure,ROS 2 / DDS,,sensor_msgs/msg/FluidPressure,Pa,2,Timer period in firmware (BAROMETER_PERIOD_US 500000 us); one message per 'P' record,DDS/Ethernet,Internal,Signal,Test/Bench Only,Source Code,billiebot_ws/src/billiebot_sensor_tests/billiebot_sensor_tests/sensor_nano/sensor_nano_bridge.py,pressure_pub line 135; _publish_barometer() ~lines 385-398,High,"variance is set to 0.0, the sensor_msgs convention for unknown. No live node subscribes; UT-IMU-01 gates the values against a 30-110 kPa band. Receiver context: (offline, via rosbag2)."
SIG-0188,Barometric Temperature,ROS,Telemetry,Die temperature reported by the BMP280 alongside pressure.,sensor_nano_bridge,analyze_imu,Internal,/barometer/temperature,ROS 2 / DDS,,sensor_msgs/msg/Temperature,degC,2,Timer period in firmware (BAROMETER_PERIOD_US 500000 us); one message per 'P' record,DDS/Ethernet,Internal,Signal,Test/Bench Only,Source Code,billiebot_ws/src/billiebot_sensor_tests/billiebot_sensor_tests/sensor_nano/sensor_nano_bridge.py,temperature_pub line 136; _publish_barometer() ~lines 398-403,High,"Published from the same 'P' record and the same callback as the pressure message, sharing its stamp. No live node subscribes. Receiver context: (offline, via rosbag2)."
SIG-0189,Synthetic Battery State,ROS,Command,Synthetic voltages driving the production mission controller across the exact 10.5 V SAFE boundary.,battery_threshold_test,mission_controller,Internal,/battery_state,ROS 2 / DDS,,sensor_msgs/msg/BatteryState,V,,Event-driven: held per test case for case_hold_sec,DDS/Ethernet,Internal,Signal,Test/Bench Only,Source Code,billiebot_ws/src/billiebot_sensor_tests/billiebot_sensor_tests/sensor_nano/battery_threshold_test.py,"battery_pub line 87; DEFAULT_CASE_VOLTAGES [10.5001, 10.5000, 10.4999]",High,"A THIRD publisher of /battery_state, bench-only. BLK-05: at exactly 10.5000 V the requirement says SAFE and the production strict '<' comparison does not, so that case is expected to fail until the inequality is fixed. The test plan states the failure is the deliverable."
SIG-0190,Inter-Host DDS Traffic,Network,State,"All ROS 2 topic, service and action traffic exchanged between the Jetson and the Raspberry Pi over the robot WLAN.",Jetson Orin Nano,Raspberry Pi 5,Internal,CycloneDDS static unicast peers 192.168.42.100 / .101,ROS 2 / DDS,RTPS datagrams,,,,Aggregate of every cross-host topic; not independently configured,DDS/Wi-Fi,Internal,ItemFlow,Production,Configuration,billiebot_ws/src/billiebot_bringup/config/cyclonedds.xml,Discovery/Peers block; AllowMulticast false,High,Multicast is disabled because Wi-Fi multicast discovery is unreliable; peers are static. The IP addresses are placeholders the README tells the operator to update. ParticipantIndex auto with MaxAutoParticipantIndex 32.
SIG-0190,Inter-Host DDS Traffic,Network,State,"Return direction of the cross-host ROS 2 traffic, chiefly perception, audio and cognition topics from the Pi to the Jetson.",Raspberry Pi 5,Jetson Orin Nano,Internal,CycloneDDS static unicast peers 192.168.42.100 / .101,ROS 2 / DDS,RTPS datagrams,,,,Aggregate of every cross-host topic; not independently configured,DDS/Wi-Fi,Internal,ItemFlow,Production,Configuration,billiebot_ws/src/billiebot_bringup/config/cyclonedds.xml,Discovery/Peers block,High,"Node-to-host allocation comes from jetson.launch.py (nav2, OAK-D, dog locator, mission) and pi.launch.py (thermal, NoIR, audio, cognition)."
SIG-0191,Operator DDS Session,Network,State,"ROS 2 traffic between the robot and the operator's host computer for visualisation, teleoperation and e-stop.",Wi-Fi Router,Host Computer,Outbound,802.11 WLAN,ROS 2 / DDS,RTPS datagrams,,,,Aggregate; not independently configured,DDS/Wi-Fi,BillieBot-to-External,ItemFlow,Production,Documentation,docs/md/BillieBot_System_Design.md,IBD-00 IF_WiFi_DDS; Section 5.1 Operator UI row,Medium,"SYS-PLT-4. The router (GL-SFT1200) is modelled in the Support Segment, outside the rover boundary. The host must load the same CycloneDDS peer list for discovery to work."
SIG-0192,Daily Report HTTP Response,Network,Telemetry,Rendered daily activity report served over HTTP from the Raspberry Pi to the operator's browser.,report_server,Host Computer,Outbound,"http://<pi>:8080/ (routes /, /latest, /reports, /health)",HTTP,HTML / Markdown / JSON,,,,Event-driven: one response per operator HTTP request,DDS/Wi-Fi,BillieBot-to-External,ItemFlow,Production,Source Code,billiebot_ws/src/billiebot_cognition/billiebot_cognition/report_server.py,FastAPI routes lines 75-112; host 0.0.0.0 port 8080,High,"Satisfies SYS-RPT-2. Binds 0.0.0.0, so it is reachable from anywhere on the WLAN. Falls back to raw Markdown in a <pre> block when the markdown package is unavailable."
SIG-0193,Daily Report HTTP Request,Network,Command,"Operator browser request for the latest report, report list or health status.",Host Computer,report_server,Inbound,http://<pi>:8080/,HTTP,HTTP GET,,,,Event-driven: operator action,DDS/Wi-Fi,External-to-BillieBot,Signal,Production,Source Code,billiebot_ws/src/billiebot_cognition/billiebot_cognition/report_server.py,@app.get route decorators lines 75-112,High,
SIG-0194,SSH Administration Session,Network,Command,"Operator shell access to the Jetson and Pi for launching, configuration and log inspection.",Host Computer,Jetson Orin Nano,Inbound,IF_SSH_Admin,SSH over TCP,terminal session,,,,Event-driven: operator action,DDS/Wi-Fi,External-to-BillieBot,ItemFlow,Documentation Only,Documentation,docs/md/BillieBot_System_Design.md,IBD-00 interface blocks list,Medium,Named as an interface block in the design document. Nothing in the repository configures it.
SIG-0194,SSH Administration Session,Network,Command,"Operator shell access to the Jetson and Pi for launching, configuration and log inspection.",Host Computer,Raspberry Pi 5,Inbound,IF_SSH_Admin,SSH over TCP,terminal session,,,,Event-driven: operator action,DDS/Wi-Fi,External-to-BillieBot,ItemFlow,Documentation Only,Documentation,docs/md/BillieBot_System_Design.md,IBD-00 interface blocks list,Medium,Named as an interface block in the design document. Nothing in the repository configures it.
SIG-0195,Operator Launch Invocation,Human/Operator,Command,"Operator command starting a bringup rung or a bench test, including the map path and mock flag.",Operator (Host Computer),Jetson Orin Nano,Inbound,ros2 launch / shell,,launch arguments,,,,Event-driven: operator action,DDS/Wi-Fi,External-to-BillieBot,Signal,Production,Documentation,README.md,Quick Start and Bringup Ladder sections,High,"Rungs 05, 06 and 14 require map:=<absolute path> even with mock:=true, because mock mocks the hardware and not the map. Omitting it leaves Nav2 waiting on /map."
SIG-0195,Operator Launch Invocation,Human/Operator,Command,"Operator command starting a bringup rung or a bench test, including the map path and mock flag.",Operator (Host Computer),Raspberry Pi 5,Inbound,ros2 launch / shell,,launch arguments,,,,Event-driven: operator action,DDS/Wi-Fi,External-to-BillieBot,Signal,Production,Documentation,README.md,Quick Start and Bringup Ladder sections,High,"Rungs 05, 06 and 14 require map:=<absolute path> even with mock:=true, because mock mocks the hardware and not the map. Omitting it leaves Nav2 waiting on /map."
SIG-0196,Operator Ground-Truth Label,Human/Operator,Command,Typed label ('mark <label>') by which the bench operator annotates the start of each commanded IMU rotation.,Operator (Host Computer),ground_truth_marker_node,Inbound,stdin of ground_truth_marker_node,,text label,,,,Event-driven: operator action per rotation step,Console,External-to-BillieBot,Signal,Test/Bench Only,Test,billiebot_ws/src/billiebot_sensor_tests/config/sensor_bench.yaml,sensor_nano.ut_imu_01_rotation_sequence label/axis/sign entries,High,"Labels are flat, x_plus_90, x_minus_90, y_plus_90, y_minus_90, z_plus_90 for UT-IMU-01. The commanded-rotation gates are computed from body-frame relative rotations, which are invariant to the world-frame convention choice."
SIG-0197,Operator Physical Interaction,Human/Operator,Command,"Manual actions on the robot: master switch, battery swap and off-board balance charging.",Operator (Host Computer),3S LiPo Battery,Inbound,Master switch / battery connector,Mechanical,manual actuation,,,,Event-driven: operator action,Mechanical structure,External-to-BillieBot,Physical Interaction,Documentation Only,Documentation,docs/md/BillieBot_System_Design.md,Section 4.2 'Protection & safety'; Section 4.3 'master switch reachable on top deck',High,"The design document states charging happens off-board with a balance charger, never on the robot, in the MVP. There is no dock or charge-contact interface."
SIG-0197,Operator Physical Interaction,Human/Operator,Command,"Manual actions on the robot: master switch, battery swap and off-board balance charging.",Operator (Host Computer),Power Distribution Bus,Inbound,Master switch / battery connector,Mechanical,manual actuation,,,,Event-driven: operator action,Mechanical structure,External-to-BillieBot,Physical Interaction,Documentation Only,Documentation,docs/md/BillieBot_System_Design.md,Section 4.2 'Protection & safety'; Section 4.3 'master switch reachable on top deck',High,"The design document states charging happens off-board with a balance charger, never on the robot, in the MVP. There is no dock or charge-contact interface."
SIG-0198,Recorded Bag Data,Software Data,Telemetry,"rosbag2 recording of the bench topics, the authoritative artefact every offline analyser reads.",rosbag2 recorder,Bench Analysis CLIs,Internal,rosbag2 sqlite3/mcap store,,serialised ROS messages,,,,Event-driven: mirrors the recorded topics' own rates,Filesystem,Internal,ItemFlow,Test/Bench Only,Test,billiebot_ws/src/billiebot_sensor_tests/billiebot_sensor_tests/common/bag_reader.py,bag_reader module,High,"Raw topics remain the only authoritative source for rosbag2, the rate monitor and every analysis CLI; the compressed preview topics are explicitly excluded from that role."
