rowType,elementID,elementName,ownerPackage,owningBlock,stereotype,typeName,primitiveType,defaultValue,unitName,unitSymbol,quantityKind,multiplicity,provenance,documentation
ValueProperty,VP_reSpeakerXVF3800_ledRingCurrentMax,ledRingCurrentMax,BillieBot::Hardware::Sensors::Audio,reSpeaker XVF3800,,Milliampere,Real,700,milliampere,mA,electric current,1,Estimated,12 x WS2812 at full-white full-brightness. Budget 60-150 mA at DoA-indication brightness. Largest discretionary load - disable with led_effect 0 if unused. [Value provenance: Estimated. Master row: reSpeaker XVF3800 / LED Ring Current Max.]
ValueProperty,VP_reSpeakerXVF3800_ledCount,ledCount,BillieBot::Hardware::Sensors::Audio,reSpeaker XVF3800,,Integer,Integer,12,one,1,dimensionless count,1,Datasheet,WS2812 addressable RGB. [Value provenance: Datasheet. Master row: reSpeaker XVF3800 / LED Count.]
ValueProperty,VP_reSpeakerXVF3800_speakerAmplifierRating,speakerAmplifierRating,BillieBot::Hardware::Sensors::Audio,reSpeaker XVF3800,,Watt,Real,5,watt,W,power,1,Datasheet,JST speaker connector. Dominates the board budget if used. [Value provenance: Datasheet. Master row: reSpeaker XVF3800 / Speaker Amplifier Rating.]
ValueProperty,VP_reSpeakerXVF3800_bandwidth6Channel,bandwidth6Channel,BillieBot::Hardware::Sensors::Audio,reSpeaker XVF3800,,KilobytePerSecond,Real,384,kilobyte per second,kB/s,data rate,1,Calculated,16000 x 4 bytes x 6 channels. [Value provenance: Calculated. Master row: reSpeaker XVF3800 / Bandwidth 6-Channel.]
ValueProperty,VP_reSpeakerXVF3800_boardDimensions,boardDimensions,BillieBot::Hardware::Sensors::Audio,reSpeaker XVF3800,,String,String,Not published,,,,1,Unpublished,"Seeed does not publish board dimensions. MEASURE, or derive from the published 3D STEP files. [Value provenance: Unpublished. Master row: reSpeaker XVF3800 / Board Dimensions.]"
ValueProperty,VP_reSpeakerXVF3800_microphoneInletFace,microphoneInletFace,BillieBot::Hardware::Sensors::Audio,reSpeaker XVF3800,,String,String,Back (logo side),,,,1,Datasheet,Sound inlet is on the side with the printed Seeed Studio logo and must face the sound source. Easy to get backwards in an enclosure. [Value provenance: Datasheet. Master row: reSpeaker XVF3800 / Microphone Inlet Face.]
Block,BLK_DFRobotSEN0253,DFRobot SEN0253,BillieBot::Hardware::Sensors::Inertial,,Block,,,,,,,,,BillieBot hardware component. Category: Sensor - Inertial.
ValueProperty,VP_DFRobotSEN0253_manufacturerPartNumber,manufacturerPartNumber,BillieBot::Hardware::Sensors::Inertial,DFRobot SEN0253,,String,String,SEN0253,,,,1,Datasheet,Gravity 10 DOF IMU AHRS carrier board: BNO055 + BMP280. [Value provenance: Datasheet. Master row: DFRobot SEN0253 / Manufacturer Part Number.]
ValueProperty,VP_DFRobotSEN0253_operatingVoltageMin,operatingVoltageMin,BillieBot::Hardware::Sensors::Inertial,DFRobot SEN0253,,Volt,Real,3.3,volt,V,electric potential difference,1,Datasheet,[Value provenance: Datasheet. Master row: DFRobot SEN0253 / Operating Voltage Min.]
ValueProperty,VP_DFRobotSEN0253_operatingVoltageMax,operatingVoltageMax,BillieBot::Hardware::Sensors::Inertial,DFRobot SEN0253,,Volt,Real,5.0,volt,V,electric potential difference,1,Datasheet,[Value provenance: Datasheet. Master row: DFRobot SEN0253 / Operating Voltage Max.]
ValueProperty,VP_DFRobotSEN0253_operatingCurrent,operatingCurrent,BillieBot::Hardware::Sensors::Inertial,DFRobot SEN0253,,Milliampere,Real,5,milliampere,mA,electric current,1,Conflict,DFRobot board figure. LOWER than Bosch's 12.3 mA for the BNO055 alone - likely quoted for a low-power or non-fusion mode. [Value provenance: Conflict. Master row: DFRobot SEN0253 / Operating Current.]
ValueProperty,VP_DFRobotSEN0253_operatingCurrentPlanningValue,operatingCurrentPlanningValue,BillieBot::Hardware::Sensors::Inertial,DFRobot SEN0253,,Milliampere,Real,17.5,milliampere,mA,electric current,1,Estimated,"Conservative 15-20 mA at 5 V; midpoint used. Use this, not 5 mA, for battery-life calculations. [Value provenance: Estimated. Master row: DFRobot SEN0253 / Operating Current Planning Value.]"
ValueProperty,VP_DFRobotSEN0253_powerPlanningValue,powerPlanningValue,BillieBot::Hardware::Sensors::Inertial,DFRobot SEN0253,,Milliwatt,Real,87.5,milliwatt,mW,power,1,Estimated,"17.5 mA x 5 V. Negligible next to the OAK-D Lite, so the conflict is low-risk. [Value provenance: Estimated. Master row: DFRobot SEN0253 / Power Planning Value.]"
ValueProperty,VP_DFRobotSEN0253_length,length,BillieBot::Hardware::Sensors::Inertial,DFRobot SEN0253,,Millimetre,Real,32,millimetre,mm,length,1,Datasheet,[Value provenance: Datasheet. Master row: DFRobot SEN0253 / Length.]
ValueProperty,VP_DFRobotSEN0253_width,width,BillieBot::Hardware::Sensors::Inertial,DFRobot SEN0253,,Millimetre,Real,27,millimetre,mm,length,1,Datasheet,[Value provenance: Datasheet. Master row: DFRobot SEN0253 / Width.]
ValueProperty,VP_DFRobotSEN0253_operatingTemperatureMin,operatingTemperatureMin,BillieBot::Hardware::Sensors::Inertial,DFRobot SEN0253,,DegreeCelsius,Real,-40,degree Celsius,degC,Celsius temperature,1,Datasheet,Board level. [Value provenance: Datasheet. Master row: DFRobot SEN0253 / Operating Temperature Min.]
ValueProperty,VP_DFRobotSEN0253_operatingTemperatureMax,operatingTemperatureMax,BillieBot::Hardware::Sensors::Inertial,DFRobot SEN0253,,DegreeCelsius,Real,80,degree Celsius,degC,Celsius temperature,1,Datasheet,Board level - narrower than the BNO055 die itself. [Value provenance: Datasheet. Master row: DFRobot SEN0253 / Operating Temperature Max.]
ValueProperty,VP_DFRobotSEN0253_digitalInterface,digitalInterface,BillieBot::Hardware::Sensors::Inertial,DFRobot SEN0253,,String,String,I2C,,,,1,Datasheet,Gravity-I2C 4-pin plus broken-out header. UART and HID-over-I2C selectable via PS1/PS2. [Value provenance: Datasheet. Master row: DFRobot SEN0253 / Digital Interface.]
ValueProperty,VP_DFRobotSEN0253_deploymentStatus,deploymentStatus,BillieBot::Hardware::Sensors::Inertial,DFRobot SEN0253,,String,String,Blocked,,,,1,Repo-design,Right encoder occupies Arduino A4/A5 (the I2C pins). Requires rewire to D4/D7 before use_imu can be set true. [Value provenance: Repo-design. Master row: DFRobot SEN0253 / Deployment Status.]
Block,BLK_BNO055,BNO055,BillieBot::Hardware::Sensors::Inertial,,Block,,,,,,,,,BillieBot hardware component. Category: Sensor - Inertial.
ValueProperty,VP_BNO055_degreesOfFreedom,degreesOfFreedom,BillieBot::Hardware::Sensors::Inertial,BNO055,,Integer,Integer,9,one,1,dimensionless count,1,Datasheet,"Triaxial accelerometer, gyroscope and magnetometer plus on-chip Cortex-M0+ fusion. [Value provenance: Datasheet. Master row: BNO055 / Degrees of Freedom.]"
ValueProperty,VP_BNO055_accelerometerRangeOptions,accelerometerRangeOptions,BillieBot::Hardware::Sensors::Inertial,BNO055,,StandardGravity,String,"+/-2, +/-4, +/-8, +/-16",standard gravity,g,acceleration,1,Datasheet,Auto-set to +/-4 g in fusion modes. [Value provenance: Datasheet. Master row: BNO055 / Accelerometer Range Options.]
ValueProperty,VP_BNO055_accelerometerResolution,accelerometerResolution,BillieBot::Hardware::Sensors::Inertial,BNO055,,Bit,Integer,14,bit,bit,information content,1,Datasheet,[Value provenance: Datasheet. Master row: BNO055 / Accelerometer Resolution.]
ValueProperty,VP_BNO055_accelerometerSensitivity,accelerometerSensitivity,BillieBot::Hardware::Sensors::Inertial,BNO055,,LSBPerMilliStandardGravity,Real,1,LSB per milli standard gravity,LSB/mg,scale factor,1,Datasheet,All ranges. [Value provenance: Datasheet. Master row: BNO055 / Accelerometer Sensitivity.]
ValueProperty,VP_BNO055_accelerometerZeroGOffset,accelerometerZeroGOffset,BillieBot::Hardware::Sensors::Inertial,BNO055,,MilliStandardGravity,Real,80,milli standard gravity,mg,acceleration,1,Datasheet,"+/-, typical. +/-150 mg maximum over lifetime. [Value provenance: Datasheet. Master row: BNO055 / Accelerometer Zero-G Offset.]"
ValueProperty,VP_BNO055_accelerometerNoiseDensity,accelerometerNoiseDensity,BillieBot::Hardware::Sensors::Inertial,BNO055,,MicroGPerRootHertz,Real,150,micro standard gravity per root hertz,ug/sqrt(Hz),acceleration noise density,1,Datasheet,Typical; 190 max. [Value provenance: Datasheet. Master row: BNO055 / Accelerometer Noise Density.]
ValueProperty,VP_BNO055_accelerometerBandwidthFusionDefault,accelerometerBandwidthFusionDefault,BillieBot::Hardware::Sensors::Inertial,BNO055,,Hertz,Real,62.5,hertz,Hz,frequency,1,Datasheet,Options 7.81 Hz to 1 kHz. [Value provenance: Datasheet. Master row: BNO055 / Accelerometer Bandwidth Fusion Default.]
ValueProperty,VP_BNO055_gyroscopeRangeOptions,gyroscopeRangeOptions,BillieBot::Hardware::Sensors::Inertial,BNO055,,DegreePerSecond,String,"+/-125, +/-250, +/-500, +/-1000, +/-2000",degree per second,deg/s,angular velocity,1,Datasheet,Auto-set to +/-2000 deg/s in fusion modes. [Value provenance: Datasheet. Master row: BNO055 / Gyroscope Range Options.]
ValueProperty,VP_BNO055_gyroscopeResolution,gyroscopeResolution,BillieBot::Hardware::Sensors::Inertial,BNO055,,Bit,Integer,16,bit,bit,information content,1,Datasheet,[Value provenance: Datasheet. Master row: BNO055 / Gyroscope Resolution.]
ValueProperty,VP_BNO055_gyroscopeSensitivity,gyroscopeSensitivity,BillieBot::Hardware::Sensors::Inertial,BNO055,,LSBPerDegreePerSecond,Real,16.0,LSB per degree per second,LSB/(deg/s),scale factor,1,Datasheet,Or 900 LSB/(rad/s). [Value provenance: Datasheet. Master row: BNO055 / Gyroscope Sensitivity.]
ValueProperty,VP_BNO055_gyroscopeZeroRateOffset,gyroscopeZeroRateOffset,BillieBot::Hardware::Sensors::Inertial,BNO055,,DegreePerSecond,Real,1,degree per second,deg/s,angular velocity,1,Datasheet,"+/-, typical. +/-3 deg/s maximum. [Value provenance: Datasheet. Master row: BNO055 / Gyroscope Zero-Rate Offset.]"
ValueProperty,VP_BNO055_gyroscopeOutputNoise,gyroscopeOutputNoise,BillieBot::Hardware::Sensors::Inertial,BNO055,,DegreePerSecond,Real,0.1,degree per second,deg/s,angular velocity,1,Datasheet,RMS typical at 47 Hz bandwidth; 0.3 max. Equivalent to 0.014 deg/s/sqrt(Hz). [Value provenance: Datasheet. Master row: BNO055 / Gyroscope Output Noise.]
ValueProperty,VP_BNO055_gyroscopeBandwidthFusionDefault,gyroscopeBandwidthFusionDefault,BillieBot::Hardware::Sensors::Inertial,BNO055,,Hertz,Real,32,hertz,Hz,frequency,1,Datasheet,Options 12-523 Hz. [Value provenance: Datasheet. Master row: BNO055 / Gyroscope Bandwidth Fusion Default.]
ValueProperty,VP_BNO055_magnetometerRangeXY,magnetometerRangeXY,BillieBot::Hardware::Sensors::Inertial,BNO055,,Microtesla,Real,1300,microtesla,uT,magnetic flux density,1,Datasheet,"+/-, typical. [Value provenance: Datasheet. Master row: BNO055 / Magnetometer Range XY.]"
ValueProperty,VP_BNO055_magnetometerRangeZ,magnetometerRangeZ,BillieBot::Hardware::Sensors::Inertial,BNO055,,Microtesla,Real,2500,microtesla,uT,magnetic flux density,1,Datasheet,"+/-, typical. [Value provenance: Datasheet. Master row: BNO055 / Magnetometer Range Z.]"
ValueProperty,VP_BNO055_magnetometerResolution,magnetometerResolution,BillieBot::Hardware::Sensors::Inertial,BNO055,,Microtesla,Real,0.3,microtesla,uT,magnetic flux density,1,Datasheet,Device resolution. [Value provenance: Datasheet. Master row: BNO055 / Magnetometer Resolution.]
ValueProperty,VP_BNO055_magnetometerOutputNoise,magnetometerOutputNoise,BillieBot::Hardware::Sensors::Inertial,BNO055,,Microtesla,Real,0.6,microtesla,uT,magnetic flux density,1,Datasheet,Regular preset; 0.3 uT in high-accuracy preset. [Value provenance: Datasheet. Master row: BNO055 / Magnetometer Output Noise.]
ValueProperty,VP_BNO055_headingAccuracy,headingAccuracy,BillieBot::Hardware::Sensors::Inertial,BNO055,,Degree,Real,2.5,degree,deg,plane angle,1,Datasheet,"+/-, typical, in a 30 uT horizontal field at 25 degC, fully calibrated with ideal tilt compensation. [Value provenance: Datasheet. Master row: BNO055 / Heading Accuracy.]"
ValueProperty,VP_BNO055_magnetometerZeroBOffsetCalibrated,magnetometerZeroBOffsetCalibrated,BillieBot::Hardware::Sensors::Inertial,BNO055,,Microtesla,Real,2,microtesla,uT,magnetic flux density,1,Datasheet,"+/-, after fusion-mode calibration. +/-40 uT uncalibrated. [Value provenance: Datasheet. Master row: BNO055 / Magnetometer Zero-B Offset Calibrated.]"
ValueProperty,VP_BNO055_fusionOutputRateNDOF,fusionOutputRateNDOF,BillieBot::Hardware::Sensors::Inertial,BNO055,,Hertz,Real,100,hertz,Hz,frequency,1,Datasheet,"Accelerometer and gyroscope at 100 Hz, magnetometer at 20 Hz. [Value provenance: Datasheet. Master row: BNO055 / Fusion Output Rate NDOF.]"
ValueProperty,VP_BNO055_magnetometerDataRateNDOF,magnetometerDataRateNDOF,BillieBot::Hardware::Sensors::Inertial,BNO055,,Hertz,Real,20,hertz,Hz,frequency,1,Datasheet,[Value provenance: Datasheet. Master row: BNO055 / Magnetometer Data Rate NDOF.]
ValueProperty,VP_BNO055_dataRateTolerance,dataRateTolerance,BillieBot::Hardware::Sensors::Inertial,BNO055,,Percent,Real,1,percent,%,dimensionless ratio,1,Datasheet,"+/-, using the internal oscillator. An external 32 kHz crystal improves this. [Value provenance: Datasheet. Master row: BNO055 / Data Rate Tolerance.]"
ValueProperty,VP_BNO055_quaternionScaling,quaternionScaling,BillieBot::Hardware::Sensors::Inertial,BNO055,,LSB,Real,16384,least significant bit,LSB,dimensionless count,1,Datasheet,"1 unit = 2^14 LSB. Registers 0x20-0x27, 4 x int16. [Value provenance: Datasheet. Master row: BNO055 / Quaternion Scaling.]"
ValueProperty,VP_BNO055_eulerAngleScaling,eulerAngleScaling,BillieBot::Hardware::Sensors::Inertial,BNO055,,LSBPerDegree,Real,16,LSB per degree,LSB/deg,scale factor,1,Datasheet,Or 900 LSB/rad. Registers 0x1A-0x1F. [Value provenance: Datasheet. Master row: BNO055 / Euler Angle Scaling.]
ValueProperty,VP_BNO055_accelerationScaling,accelerationScaling,BillieBot::Hardware::Sensors::Inertial,BNO055,,LSBPerMetrePerSecondSquared,Real,100,LSB per metre per second squared,LSB/(m/s2),scale factor,1,Datasheet,Or 1 LSB/mg. Registers 0x08-0x0D. [Value provenance: Datasheet. Master row: BNO055 / Acceleration Scaling.]
ValueProperty,VP_BNO055_angularRateScaling,angularRateScaling,BillieBot::Hardware::Sensors::Inertial,BNO055,,LSBPerDegreePerSecond,Real,16,LSB per degree per second,LSB/(deg/s),scale factor,1,Datasheet,Or 900 LSB/(rad/s). Registers 0x14-0x19. [Value provenance: Datasheet. Master row: BNO055 / Angular Rate Scaling.]
ValueProperty,VP_BNO055_magneticFieldScaling,magneticFieldScaling,BillieBot::Hardware::Sensors::Inertial,BNO055,,LSBPerMicrotesla,Real,16,LSB per microtesla,LSB/uT,scale factor,1,Datasheet,Registers 0x0E-0x13. [Value provenance: Datasheet. Master row: BNO055 / Magnetic Field Scaling.]
ValueProperty,VP_BNO055_temperatureResolution,temperatureResolution,BillieBot::Hardware::Sensors::Inertial,BNO055,,DegreeCelsius,Real,1,degree Celsius,degC,Celsius temperature,1,Datasheet,"1 LSB = 1 degC, int8, register 0x34, 1 Hz. [Value provenance: Datasheet. Master row: BNO055 / Temperature Resolution.]"
ValueProperty,VP_BNO055_headingOutputRange,headingOutputRange,BillieBot::Hardware::Sensors::Inertial,BNO055,,Degree,String,0 to 360,degree,deg,plane angle,1,Datasheet,"Android format, clockwise increases. Roll -90 to +90; pitch +180 to -180 (clockwise DECREASES). Pick a format and document it in the ICD. [Value provenance: Datasheet. Master row: BNO055 / Heading Output Range.]"
ValueProperty,VP_BNO055_supplyVoltageVDDMin,supplyVoltageVDDMin,BillieBot::Hardware::Sensors::Inertial,BNO055,,Volt,Real,2.4,volt,V,electric potential difference,1,Datasheet,Sensor supply. [Value provenance: Datasheet. Master row: BNO055 / Supply Voltage VDD Min.]
ValueProperty,VP_BNO055_supplyVoltageVDDMax,supplyVoltageVDDMax,BillieBot::Hardware::Sensors::Inertial,BNO055,,Volt,Real,3.6,volt,V,electric potential difference,1,Datasheet,Sensor supply. [Value provenance: Datasheet. Master row: BNO055 / Supply Voltage VDD Max.]
ValueProperty,VP_BNO055_supplyCurrent9DOFAt100Hz,supplyCurrent9DOFAt100Hz,BillieBot::Hardware::Sensors::Inertial,BNO055,,Milliampere,Real,12.3,milliampere,mA,electric current,1,Datasheet,"Maximum, normal mode, VDD 3 V / VDDIO 2.5 V. [Value provenance: Datasheet. Master row: BNO055 / Supply Current 9DOF at 100 Hz.]"
ValueProperty,VP_BNO055_supplyCurrentSuspend,supplyCurrentSuspend,BillieBot::Hardware::Sensors::Inertial,BNO055,,Milliampere,Real,0.04,milliampere,mA,electric current,1,Datasheet,Maximum. [Value provenance: Datasheet. Master row: BNO055 / Supply Current Suspend.]
ValueProperty,VP_BNO055_operatingTemperatureMin,operatingTemperatureMin,BillieBot::Hardware::Sensors::Inertial,BNO055,,DegreeCelsius,Real,-40,degree Celsius,degC,Celsius temperature,1,Datasheet,[Value provenance: Datasheet. Master row: BNO055 / Operating Temperature Min.]
ValueProperty,VP_BNO055_operatingTemperatureMax,operatingTemperatureMax,BillieBot::Hardware::Sensors::Inertial,BNO055,,DegreeCelsius,Real,85,degree Celsius,degC,Celsius temperature,1,Datasheet,[Value provenance: Datasheet. Master row: BNO055 / Operating Temperature Max.]
ValueProperty,VP_BNO055_startUpTime,startUpTime,BillieBot::Hardware::Sensors::Inertial,BNO055,,Millisecond,Real,400,millisecond,ms,time,1,Datasheet,Off to CONFIG mode. POR to CONFIG is 650 ms. [Value provenance: Datasheet. Master row: BNO055 / Start-Up Time.]
ValueProperty,VP_BNO055_modeSwitchTimeToOperating,modeSwitchTimeToOperating,BillieBot::Hardware::Sensors::Inertial,BNO055,,Millisecond,Real,7,millisecond,ms,time,1,Datasheet,CONFIG to any operating mode. 19 ms in the reverse direction. [Value provenance: Datasheet. Master row: BNO055 / Mode Switch Time to Operating.]
ValueProperty,VP_BNO055_shockSurvival,shockSurvival,BillieBot::Hardware::Sensors::Inertial,BNO055,,StandardGravity,Real,10000,standard gravity,g,acceleration,1,Datasheet,For durations <= 200 us; 2000 g for <= 1 ms. [Value provenance: Datasheet. Master row: BNO055 / Shock Survival.]
ValueProperty,VP_BNO055_i2cAddress,i2cAddress,BillieBot::Hardware::Sensors::Inertial,BNO055,,String,String,0x28,,,,1,Datasheet,Default; 0x29 selectable. [Value provenance: Datasheet. Master row: BNO055 / I2C Address.]
ValueProperty,VP_BNO055_bandwidthAt100Hz,bandwidthAt100Hz,BillieBot::Hardware::Sensors::Inertial,BNO055,,KilobytePerSecond,Real,2.1,kilobyte per second,kB/s,data rate,1,Calculated,"Quaternion + linear acceleration + gyroscope + calibration status, ~21 bytes per sample. [Value provenance: Calculated. Master row: BNO055 / Bandwidth at 100 Hz.]"
Block,BLK_BMP280,BMP280,BillieBot::Hardware::Sensors::Environmental,,Block,,,,,,,,,BillieBot hardware component. Category: Sensor - Environmental.
ValueProperty,VP_BMP280_pressureRangeMin,pressureRangeMin,BillieBot::Hardware::Sensors::Environmental,BMP280,,Hectopascal,Real,300,hectopascal,hPa,pressure,1,Datasheet,[Value provenance: Datasheet. Master row: BMP280 / Pressure Range Min.]
ValueProperty,VP_BMP280_pressureRangeMax,pressureRangeMax,BillieBot::Hardware::Sensors::Environmental,BMP280,,Hectopascal,Real,1100,hectopascal,hPa,pressure,1,Datasheet,[Value provenance: Datasheet. Master row: BMP280 / Pressure Range Max.]
ValueProperty,VP_BMP280_pressureRelativeAccuracy,pressureRelativeAccuracy,BillieBot::Hardware::Sensors::Environmental,BMP280,,Hectopascal,Real,0.12,hectopascal,hPa,pressure,1,Datasheet,+/-. Equivalent to about +/-1 m of altitude - the trustworthy figure for detecting floor changes or ramps. [Value provenance: Datasheet. Master row: BMP280 / Pressure Relative Accuracy.]
ValueProperty,VP_BMP280_pressureAbsoluteAccuracy,pressureAbsoluteAccuracy,BillieBot::Hardware::Sensors::Environmental,BMP280,,Hectopascal,Real,1,hectopascal,hPa,pressure,1,Datasheet,+/-. Equivalent to about +/-8.33 m of altitude - do not use for navigation. [Value provenance: Datasheet. Master row: BMP280 / Pressure Absolute Accuracy.]
ValueProperty,VP_BMP280_altitudeAccuracyRelative,altitudeAccuracyRelative,BillieBot::Hardware::Sensors::Environmental,BMP280,,Metre,Real,1,metre,m,length,1,Datasheet,"+/-, derived from relative pressure accuracy. [Value provenance: Datasheet. Master row: BMP280 / Altitude Accuracy Relative.]"
ValueProperty,VP_BMP280_altitudeAccuracyAbsolute,altitudeAccuracyAbsolute,BillieBot::Hardware::Sensors::Environmental,BMP280,,Metre,Real,8.33,metre,m,length,1,Datasheet,"+/-, derived from absolute pressure accuracy. Also requires a sea-level pressure reference. [Value provenance: Datasheet. Master row: BMP280 / Altitude Accuracy Absolute.]"
ValueProperty,VP_BMP280_temperatureRangeMin,temperatureRangeMin,BillieBot::Hardware::Sensors::Environmental,BMP280,,DegreeCelsius,Real,0,degree Celsius,degC,Celsius temperature,1,Datasheet,"Measurement range, narrower than the BNO055. [Value provenance: Datasheet. Master row: BMP280 / Temperature Range Min.]"
ValueProperty,VP_BMP280_temperatureRangeMax,temperatureRangeMax,BillieBot::Hardware::Sensors::Environmental,BMP280,,DegreeCelsius,Real,65,degree Celsius,degC,Celsius temperature,1,Datasheet,Measurement range. [Value provenance: Datasheet. Master row: BMP280 / Temperature Range Max.]
ValueProperty,VP_BMP280_temperatureResolution,temperatureResolution,BillieBot::Hardware::Sensors::Environmental,BMP280,,DegreeCelsius,Real,0.01,degree Celsius,degC,Celsius temperature,1,Datasheet,[Value provenance: Datasheet. Master row: BMP280 / Temperature Resolution.]
ValueProperty,VP_BMP280_supplyCurrent,supplyCurrent,BillieBot::Hardware::Sensors::Environmental,BMP280,,Milliampere,Real,0.01,milliampere,mA,electric current,1,Estimated,Not stated separately by DFRobot; typically single-digit microamps at 1 Hz for this Bosch part. Negligible vs the BNO055. [Value provenance: Estimated. Master row: BMP280 / Supply Current.]
ValueProperty,VP_BMP280_i2cAddress,i2cAddress,BillieBot::Hardware::Sensors::Environmental,BMP280,,String,String,0x76,,,,1,Datasheet,[Value provenance: Datasheet. Master row: BMP280 / I2C Address.]
ValueProperty,VP_BMP280_pressureOutputUnit,pressureOutputUnit,BillieBot::Hardware::Sensors::Environmental,BMP280,,String,String,Pa,,,,1,Datasheet,"The DFRobot library returns pascals, NOT hectopascals. [Value provenance: Datasheet. Master row: BMP280 / Pressure Output Unit.]"
ValueProperty,VP_BMP280_altitudeOutputType,altitudeOutputType,BillieBot::Hardware::Sensors::Environmental,BMP280,,String,String,Calculated,,,,1,Datasheet,"DFRobot states explicitly that altitude is calculated from temperature and pressure, not measured, and carries error. [Value provenance: Datasheet. Master row: BMP280 / Altitude Output Type.]"
Block,BLK_RPLidarA1,RPLidar A1,BillieBot::Hardware::Sensors::Ranging,,Block,,,,,,,,,BillieBot hardware component. Category: Sensor - Ranging.
ValueProperty,VP_RPLidarA1_manufacturerPartNumber,manufacturerPartNumber,BillieBot::Hardware::Sensors::Ranging,RPLidar A1,,String,String,A1M8,,,,1,Datasheet,Slamtec RPLIDAR A1. [Value provenance: Datasheet. Master row: RPLidar A1 / Manufacturer Part Number.]
ValueProperty,VP_RPLidarA1_measurementPrinciple,measurementPrinciple,BillieBot::Hardware::Sensors::Ranging,RPLidar A1,,String,String,Laser triangulation,,,,1,Datasheet,[Value provenance: Datasheet. Master row: RPLidar A1 / Measurement Principle.]
ValueProperty,VP_RPLidarA1_distanceRangeMin,distanceRangeMin,BillieBot::Hardware::Sensors::Ranging,RPLidar A1,,Metre,Real,0.15,metre,m,length,1,Datasheet,[Value provenance: Datasheet. Master row: RPLidar A1 / Distance Range Min.]
ValueProperty,VP_RPLidarA1_distanceRangeMax,distanceRangeMax,BillieBot::Hardware::Sensors::Ranging,RPLidar A1,,Metre,Real,12,metre,m,length,1,Conflict,12 m applies to A1M8-R6 and later. A1M8-R4 and earlier are 6 m. CONFIRM THE HARDWARE REVISION. [Value provenance: Conflict. Master row: RPLidar A1 / Distance Range Max.]
ValueProperty,VP_RPLidarA1_angularRange,angularRange,BillieBot::Hardware::Sensors::Ranging,RPLidar A1,,Degree,Real,360,degree,deg,plane angle,1,Datasheet,Full omnidirectional scan. [Value provenance: Datasheet. Master row: RPLidar A1 / Angular Range.]
ValueProperty,VP_RPLidarA1_distanceResolutionBelow15M,distanceResolutionBelow15M,BillieBot::Hardware::Sensors::Ranging,RPLidar A1,,Millimetre,Real,0.5,millimetre,mm,length,1,Datasheet,<0.5 mm. [Value provenance: Datasheet. Master row: RPLidar A1 / Distance Resolution Below 1.5 m.]
ValueProperty,VP_RPLidarA1_distanceResolutionAllRanges,distanceResolutionAllRanges,BillieBot::Hardware::Sensors::Ranging,RPLidar A1,,Percent,Real,1,percent,%,dimensionless ratio,1,Datasheet,<1% of the measured distance. Triangulation resolution degrades with range. [Value provenance: Datasheet. Master row: RPLidar A1 / Distance Resolution All Ranges.]
ValueProperty,VP_RPLidarA1_angularResolution,angularResolution,BillieBot::Hardware::Sensors::Ranging,RPLidar A1,,Degree,Real,1,degree,deg,plane angle,1,Datasheet,<=1 deg at the 5.5 Hz scan rate. [Value provenance: Datasheet. Master row: RPLidar A1 / Angular Resolution.]
ValueProperty,VP_RPLidarA1_sampleDuration,sampleDuration,BillieBot::Hardware::Sensors::Ranging,RPLidar A1,,Millisecond,Real,0.5,millisecond,ms,time,1,Datasheet,[Value provenance: Datasheet. Master row: RPLidar A1 / Sample Duration.]
ValueProperty,VP_RPLidarA1_sampleRate,sampleRate,BillieBot::Hardware::Sensors::Ranging,RPLidar A1,,Hertz,Real,8000,hertz,Hz,frequency,1,Conflict,8000 Hz for A1M8-R6. The rev 1.0 datasheet states >=2000 Hz. Revision-dependent. [Value provenance: Conflict. Master row: RPLidar A1 / Sample Rate.]
ValueProperty,VP_RPLidarA1_scanRateMin,scanRateMin,BillieBot::Hardware::Sensors::Ranging,RPLidar A1,,Hertz,Real,1,hertz,Hz,frequency,1,Datasheet,[Value provenance: Datasheet. Master row: RPLidar A1 / Scan Rate Min.]
ValueProperty,VP_RPLidarA1_scanRateTypical,scanRateTypical,BillieBot::Hardware::Sensors::Ranging,RPLidar A1,,Hertz,Real,5.5,hertz,Hz,frequency,1,Datasheet,When taking 360 samples per scan. [Value provenance: Datasheet. Master row: RPLidar A1 / Scan Rate Typical.]
ValueProperty,VP_RPLidarA1_scanRateMax,scanRateMax,BillieBot::Hardware::Sensors::Ranging,RPLidar A1,,Hertz,Real,10,hertz,Hz,frequency,1,Datasheet,Requires ~9 V to the motor separately. [Value provenance: Datasheet. Master row: RPLidar A1 / Scan Rate Max.]
ValueProperty,VP_RPLidarA1_scanRateObserved,scanRateObserved,BillieBot::Hardware::Sensors::Ranging,RPLidar A1,,Hertz,Real,6.75,hertz,Hz,frequency,1,Repo-design,5.5-8 Hz measured on the robot; midpoint used. Mock source publishes at 10 Hz. [Value provenance: Repo-design. Master row: RPLidar A1 / Scan Rate Observed.]
ValueProperty,VP_RPLidarA1_laserWavelength,laserWavelength,BillieBot::Hardware::Sensors::Ranging,RPLidar A1,,Nanometre,Real,785,nanometre,nm,length,1,Datasheet,"Infrared band, 775-795 nm. [Value provenance: Datasheet. Master row: RPLidar A1 / Laser Wavelength.]"
